entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda,vsv_beta,is_verbose
7626,Y3wrdPAeqjVI,No,No,adversarial,True,0.05,0.2,False
23493,YEcihYbSlyck,No,No,random,True,0.05,0.2,False
25382,Yg_P29ucKj78,Yes,No,adversarial,True,0.05,0.2,False
24798,YIKnx3hJv1bs,Yes,Yes,random,True,0.05,0.2,False
12970,YlYhwCRX2wNc,No,No,random,True,0.05,0.2,False
15724,Y5rh5-MCjqq8,Yes,Yes,adversarial,True,0.05,0.2,False
15500,YUV1kdjwpy6U,No,No,popular,True,0.05,0.2,False
17469,YGPj8h-WcjWs,No,Yes,random,True,0.05,0.2,False
20778,YFXdoNvmrYxo,Yes,Yes,random,True,0.05,0.2,False
18154,Y-AheI8Epim4,No,No,random,True,0.05,0.2,False
28230,YXi6V0LGvqoo,No,No,adversarial,True,0.05,0.2,False
22253,YU5ij0M7T-hk,Yes,No,popular,True,0.05,0.2,False
19755,YSL3wB5sDcdw,Yes,Yes,popular,True,0.05,0.2,False
14615,Yos_2U4xqTqw,No,No,popular,True,0.05,0.2,False
17726,Yek9Fsmm3xqk,No,No,popular,True,0.05,0.2,False
6042,Y0rSETXszQM0,No,No,random,True,0.05,0.2,False
6792,YJon_DEFqsfM,Yes,Yes,adversarial,True,0.05,0.2,False
23452,YR_g4RpU9mO0,No,No,adversarial,True,0.05,0.2,False
3392,YKvrcRMfFzOE,Yes,Yes,random,True,0.05,0.2,False
13938,YeNG6fEiAE8c,Yes,No,random,True,0.05,0.2,False
23539,YxbLW9Wt1Jsg,Yes,Yes,adversarial,True,0.05,0.2,False
9453,Y63KW_EQ72yU,Yes,No,adversarial,True,0.05,0.2,False
18065,YUXGzbBGbqAA,Yes,No,popular,True,0.05,0.2,False
22558,YRk-ujWKzPuc,No,Yes,popular,True,0.05,0.2,False
30790,YF-47fRplQEc,No,Yes,popular,True,0.05,0.2,False
19241,YJC2ZrXzCX4Y,Yes,Yes,adversarial,True,0.05,0.2,False
19685,Y14izd_i3ryE,No,Yes,popular,True,0.05,0.2,False
6012,YbygBWUkpaC8,Yes,No,popular,True,0.05,0.2,False
7627,YJBWJQCS4SvA,No,Yes,random,True,0.05,0.2,False
23291,Y0G7rb74R-2A,Yes,Yes,adversarial,True,0.05,0.2,False
9780,Y8OTd45_6cvY,Yes,Yes,random,True,0.05,0.2,False
18909,Y14izd_i3ryE,No,Yes,random,True,0.05,0.2,False
17265,YynHdcJ9Oqaw,No,No,random,True,0.05,0.2,False
417,Y_xylo5_IiaM,No,Yes,adversarial,True,0.05,0.2,False
13304,Yt1hj7se76wQ,Yes,No,popular,True,0.05,0.2,False
24193,YpTJKJxaheI8,Yes,Yes,random,True,0.05,0.2,False
6539,YxUWSHYoslPQ,No,Yes,random,True,0.05,0.2,False
12697,YB-gTt3_rceQ,No,Yes,random,True,0.05,0.2,False
685,YuhSDBwVrEdo,Yes,Yes,adversarial,True,0.05,0.2,False
27567,Y6pssFJ0m-kU,Yes,Yes,popular,True,0.05,0.2,False
30105,YrINmxSXMR-s,Yes,No,adversarial,True,0.05,0.2,False
16421,YfWvWhLJ5Fow,Yes,Yes,adversarial,True,0.05,0.2,False
24549,Y1Og2TJ3bXW0,Yes,Yes,random,True,0.05,0.2,False
717,YMe4npKmtchA,Yes,Yes,random,True,0.05,0.2,False
18390,YKVAIaRPry24,Yes,Yes,popular,True,0.05,0.2,False
17611,YTd2EEDdFlRY,No,Yes,random,True,0.05,0.2,False
10860,YMTaLknnq4wc,Yes,Yes,random,True,0.05,0.2,False
23269,YKnsKf9KoNds,Yes,Yes,popular,True,0.05,0.2,False
19067,YmYQrjcYNrW0,Yes,Yes,random,True,0.05,0.2,False
2761,YPtW0cZVprJQ,No,Yes,popular,True,0.05,0.2,False
26543,YR91bUbtKrRs,Yes,No,popular,True,0.05,0.2,False
4598,Yfx4r_KuW6No,Yes,No,popular,True,0.05,0.2,False
8778,Y-nQHwrRLfc0,Yes,Yes,random,True,0.05,0.2,False
1950,YyVVLq4ao1Ck,Yes,Yes,random,True,0.05,0.2,False
18055,Ygf6H_MWCqjw,No,Yes,random,True,0.05,0.2,False
6695,YbUTOsLXYyxg,No,Yes,random,True,0.05,0.2,False
6360,YfwhkCnOeyC0,Yes,Yes,adversarial,True,0.05,0.2,False
13716,Y4_DjmCg8Ra8,No,No,adversarial,True,0.05,0.2,False
17727,Yj1AiqT5oHZc,Yes,Yes,random,True,0.05,0.2,False
9513,YWq4OD3olO2w,No,No,random,True,0.05,0.2,False
14426,YCvNAwby6Xos,No,Yes,random,True,0.05,0.2,False
24475,YEcihYbSlyck,No,Yes,popular,True,0.05,0.2,False
2572,YAbplcXwXnvE,Yes,Yes,random,True,0.05,0.2,False
29986,Y77nElZGi5NU,Yes,No,random,True,0.05,0.2,False
10302,YrjUrB1WUpcI,Yes,Yes,popular,True,0.05,0.2,False
19540,YD2Xc_jZllDY,Yes,Yes,popular,True,0.05,0.2,False
6558,YSGaIvgwwWSE,No,Yes,adversarial,True,0.05,0.2,False
6522,YyhDw7PZje3g,No,Yes,popular,True,0.05,0.2,False
29239,YD96OO7nYYsg,Yes,No,adversarial,True,0.05,0.2,False
30023,YQ0anPAIkfBE,No,Yes,adversarial,True,0.05,0.2,False
17974,YynHdcJ9Oqaw,No,No,popular,True,0.05,0.2,False
25174,YMSziND26UTA,Yes,Yes,random,True,0.05,0.2,False
2937,YDt53UZgyznE,No,No,random,True,0.05,0.2,False
25439,YpHNMcX-9FDs,No,Yes,random,True,0.05,0.2,False
11854,YUE3XnVFodMI,Yes,No,popular,True,0.05,0.2,False
7534,Ynq0BF9zGkzg,No,No,popular,True,0.05,0.2,False
29906,YJhGp7HmRQxg,No,Yes,random,True,0.05,0.2,False
3589,YHZ9O6sc7cLA,No,Yes,popular,True,0.05,0.2,False
18345,Y-EaZ7EJJUl0,No,No,random,True,0.05,0.2,False
551,YPLHXGDnig4M,Yes,Yes,popular,True,0.05,0.2,False
23316,Y9E8BmPZ9mWc,No,No,popular,True,0.05,0.2,False
29721,Yii3Geza3hAU,Yes,Yes,adversarial,True,0.05,0.2,False
21210,Y9zstu_IfAm4,Yes,No,popular,True,0.05,0.2,False
29279,YvaujJ7msKfc,No,Yes,adversarial,True,0.05,0.2,False
26819,Y_z6pymOet7g,Yes,Yes,popular,True,0.05,0.2,False
1671,YrJVXE6Axtrg,Yes,No,popular,True,0.05,0.2,False
18810,YOxUVcZmeiyI,No,No,random,True,0.05,0.2,False
12221,YzFzPOsOKog4,Yes,Yes,popular,True,0.05,0.2,False
31057,YgW7s3YAthpI,No,No,popular,True,0.05,0.2,False
23093,Yn4VktYihtJU,Yes,No,random,True,0.05,0.2,False
3497,YalaxBd_EEUc,No,No,popular,True,0.05,0.2,False
3638,YjjHIINDfE1c,Yes,Yes,random,True,0.05,0.2,False
13763,YMBP4RcnwGZw,No,No,popular,True,0.05,0.2,False
23059,YXz56Q2Q5j5c,Yes,Yes,random,True,0.05,0.2,False
2289,Ybgbnu5YKTDg,Yes,Yes,popular,True,0.05,0.2,False
2123,YS0YE96w0YRk,No,Yes,popular,True,0.05,0.2,False
19167,YnLZeG9LaLgw,Yes,Yes,popular,True,0.05,0.2,False
6153,YoOMtaqvQ3_M,Yes,Yes,popular,True,0.05,0.2,False
16730,YTSnq6n8tElo,Yes,Yes,popular,True,0.05,0.2,False
5733,Y_duNX6Vyd6g,Yes,Yes,adversarial,True,0.05,0.2,False
29488,YBQ-r9mEHssU,Yes,No,random,True,0.05,0.2,False
20197,YmUGmCSNETcg,No,Yes,popular,True,0.05,0.2,False
18223,YKVAIaRPry24,Yes,No,adversarial,True,0.05,0.2,False
12157,Ytpm5IOD5d4o,Yes,No,popular,True,0.05,0.2,False
696,YYQGW5AwDOIo,No,Yes,random,True,0.05,0.2,False
25091,Y8nUqSYC66mI,No,No,popular,True,0.05,0.2,False
21165,YQt0_xTadAT0,No,No,popular,True,0.05,0.2,False
13892,YNX0gR9Eebp0,Yes,Yes,popular,True,0.05,0.2,False
22958,Y0Dt-pH0pW-Y,Yes,No,adversarial,True,0.05,0.2,False
22250,Y6aWnK1GyeJY,No,Yes,adversarial,True,0.05,0.2,False
5877,YAgaiowyYt88,No,No,popular,True,0.05,0.2,False
5979,YrUq4w4EUSWA,No,Yes,random,True,0.05,0.2,False
4117,Y9XqkKuTqEOM,No,No,random,True,0.05,0.2,False
27081,YG0IsabU5hn4,Yes,No,adversarial,True,0.05,0.2,False
4171,YUhCzD6EBJBU,No,No,random,True,0.05,0.2,False
3587,Y41D0yXSBqfI,Yes,No,adversarial,True,0.05,0.2,False
18267,Y5xC4hkAWiao,No,No,popular,True,0.05,0.2,False
24838,Y8DQfjqPCTI8,Yes,Yes,popular,True,0.05,0.2,False
402,Y_xylo5_IiaM,No,No,random,True,0.05,0.2,False
5740,YXL8JV9qXGLE,Yes,No,popular,True,0.05,0.2,False
13675,YlYhwCRX2wNc,No,No,popular,True,0.05,0.2,False
8729,YU90e2P9jy30,Yes,No,adversarial,True,0.05,0.2,False
24164,YDNtF_mGzQes,Yes,Yes,random,True,0.05,0.2,False
9525,Y63KW_EQ72yU,Yes,Yes,popular,True,0.05,0.2,False
26729,YWLzzpzOKtnY,No,No,popular,True,0.05,0.2,False
12579,Yv7BaYF0kagM,Yes,Yes,random,True,0.05,0.2,False
27234,YtwFypUcdgRc,No,No,adversarial,True,0.05,0.2,False
23951,YnuZEAuAl8hQ,Yes,No,popular,True,0.05,0.2,False
10879,Y2KR0C5ysO8o,No,No,random,True,0.05,0.2,False
12990,YUQtBt6CQpwg,Yes,No,popular,True,0.05,0.2,False
19649,YAgh2EKINlSw,No,No,random,True,0.05,0.2,False
18645,YfBYDJWChe5c,No,No,random,True,0.05,0.2,False
21503,Ym_NCf-q4Gn0,Yes,Yes,random,True,0.05,0.2,False
17820,Yg6CY7qvu81k,Yes,Yes,popular,True,0.05,0.2,False
6356,Y4Ujigme2IxY,Yes,Yes,random,True,0.05,0.2,False
20946,YmWqH2xwjkYA,No,No,random,True,0.05,0.2,False
20520,Yt4prXmPwthg,No,No,random,True,0.05,0.2,False
341,YyL3gKa6YLoM,No,Yes,random,True,0.05,0.2,False
10147,Yd6gu2w19YQo,No,No,adversarial,True,0.05,0.2,False
20466,YTaQKhIRwii4,Yes,No,popular,True,0.05,0.2,False
14114,YC_ga5m6nOhI,Yes,Yes,adversarial,True,0.05,0.2,False
31242,Y30D1tqNFHMc,Yes,No,popular,True,0.05,0.2,False
19272,Yvsy1IpYmrSY,No,Yes,adversarial,True,0.05,0.2,False
11443,Yhmd6pa2e_rs,Yes,No,popular,True,0.05,0.2,False
12932,YdZDgJzGtLLU,Yes,No,popular,True,0.05,0.2,False
7368,YlmPMhs-9IYE,Yes,Yes,adversarial,True,0.05,0.2,False
1786,YYEYeQ0lIkBQ,Yes,Yes,random,True,0.05,0.2,False
21273,Y1L_OyngNZMA,No,No,random,True,0.05,0.2,False
15676,YvruDH_YLaPI,No,Yes,popular,True,0.05,0.2,False
3323,YhJtOGmN_KVw,No,No,popular,True,0.05,0.2,False
31267,Y-Sz4z0QwEuM,No,No,popular,True,0.05,0.2,False
28675,YV8A0VRGdgwM,No,Yes,adversarial,True,0.05,0.2,False
24320,YQRtuOWWya30,Yes,No,adversarial,True,0.05,0.2,False
25696,YBDpU2Qh77NE,Yes,Yes,popular,True,0.05,0.2,False
5845,YoOMtaqvQ3_M,Yes,Yes,random,True,0.05,0.2,False
18591,YNlKlRKz8OKI,No,Yes,popular,True,0.05,0.2,False
26834,YBrPFQDr99Gg,Yes,Yes,adversarial,True,0.05,0.2,False
14192,YgwQMkQmBITE,Yes,No,popular,True,0.05,0.2,False
22507,YAj_VMUSNjNM,Yes,Yes,adversarial,True,0.05,0.2,False
4443,YUhCzD6EBJBU,No,No,popular,True,0.05,0.2,False
22424,Ym_NCf-q4Gn0,Yes,Yes,popular,True,0.05,0.2,False
26672,YBUAPM4D3-h8,Yes,Yes,random,True,0.05,0.2,False
12568,YCchRf2jq6fc,No,No,adversarial,True,0.05,0.2,False
4657,Y9F3sutgYTvo,No,Yes,popular,True,0.05,0.2,False
25405,YQoEal_hKz4Q,No,No,adversarial,True,0.05,0.2,False
15552,Yrp3CQsWxVgE,No,Yes,popular,True,0.05,0.2,False
12567,Y1N_DtRpdAp8,No,No,random,True,0.05,0.2,False
15975,YrBUCIK8JRLg,No,Yes,random,True,0.05,0.2,False
24643,Yk1QxQ4jJaEQ,Yes,Yes,adversarial,True,0.05,0.2,False
22635,Y1ed87LLY97k,No,No,popular,True,0.05,0.2,False
1437,YdlsiellSFf0,No,Yes,adversarial,True,0.05,0.2,False
10841,YMTIF_l_8d4Q,No,No,random,True,0.05,0.2,False
23644,Y2msevPMQB4M,Yes,Yes,adversarial,True,0.05,0.2,False
9047,Yz4MeV9IGVo0,No,Yes,random,True,0.05,0.2,False
11731,YUE3XnVFodMI,Yes,Yes,adversarial,True,0.05,0.2,False
21167,YYH4qi8Ul6v0,Yes,Yes,random,True,0.05,0.2,False
28909,YR8bHTHnF8j4,No,No,adversarial,True,0.05,0.2,False
17743,Yc0IggDOisOo,No,No,adversarial,True,0.05,0.2,False
16532,YQv1HXaT-28U,Yes,Yes,popular,True,0.05,0.2,False
2234,Ybgbnu5YKTDg,Yes,Yes,adversarial,True,0.05,0.2,False
10585,YxQDq3A4Zfbo,No,No,random,True,0.05,0.2,False
13271,Y8DLcBdC5UrE,Yes,Yes,adversarial,True,0.05,0.2,False
29335,YCwxgQS3SXic,No,Yes,random,True,0.05,0.2,False
23262,YA0E_UiD-fR4,No,Yes,adversarial,True,0.05,0.2,False
16948,Y7WkB6pflr6o,Yes,Yes,adversarial,True,0.05,0.2,False
30073,YQTSKjweEWew,No,No,adversarial,True,0.05,0.2,False
3909,YjjHIINDfE1c,Yes,Yes,popular,True,0.05,0.2,False
2367,YEYTz1LPDHsc,No,No,popular,True,0.05,0.2,False
26250,YMSziND26UTA,Yes,No,popular,True,0.05,0.2,False
1650,YcPiSd5nJLrI,No,Yes,popular,True,0.05,0.2,False
23729,Y3ejndVEAcmQ,Yes,Yes,random,True,0.05,0.2,False
322,YtjCNwdOUiGc,Yes,Yes,random,True,0.05,0.2,False
15309,YaMhu5eMQAsI,No,No,popular,True,0.05,0.2,False
11914,Yr2djvq1vc68,Yes,Yes,adversarial,True,0.05,0.2,False
17787,YZ_smJ66Tb3c,No,No,random,True,0.05,0.2,False
10293,YAMQei29haCw,No,No,random,True,0.05,0.2,False
2289,YEzWEO2WD_MM,No,No,random,True,0.05,0.2,False
18673,Yvsy1IpYmrSY,No,No,random,True,0.05,0.2,False
13121,YpPLisQ_QXxw,Yes,Yes,random,True,0.05,0.2,False
29350,YxqtrbqDlz28,Yes,Yes,adversarial,True,0.05,0.2,False
2844,Yd1tL-9BILy8,No,No,popular,True,0.05,0.2,False
19497,Y4YodC6RnplI,Yes,No,adversarial,True,0.05,0.2,False
4908,YCh0LMmhBUg4,No,Yes,popular,True,0.05,0.2,False
14792,Y3fomsZXG3aM,Yes,Yes,adversarial,True,0.05,0.2,False
23862,YtJhVH3VIrnE,Yes,Yes,popular,True,0.05,0.2,False
13107,Y1N_DtRpdAp8,No,Yes,adversarial,True,0.05,0.2,False
10106,Y7-HCqJFwHoI,Yes,Yes,adversarial,True,0.05,0.2,False
10846,Y4s2rRnu2PZo,Yes,Yes,popular,True,0.05,0.2,False
5913,Y-DmjkgWa-rw,No,No,random,True,0.05,0.2,False
14398,YK2kIOBeCfuo,Yes,Yes,adversarial,True,0.05,0.2,False
28304,Yz1ax0QPpd14,Yes,Yes,random,True,0.05,0.2,False
29213,YDAN1t9ukkg0,Yes,No,popular,True,0.05,0.2,False
5950,YFfUqv0Vv3ME,No,Yes,adversarial,True,0.05,0.2,False
23681,YR_g4RpU9mO0,No,No,popular,True,0.05,0.2,False
10759,Y4s2rRnu2PZo,Yes,Yes,adversarial,True,0.05,0.2,False
4405,Y7P6lcyeDKNI,Yes,Yes,random,True,0.05,0.2,False
23425,Yeu5bq0A3XVQ,No,Yes,random,True,0.05,0.2,False
652,YuhSDBwVrEdo,Yes,Yes,random,True,0.05,0.2,False
14347,YPVvi2SDOjVc,Yes,No,adversarial,True,0.05,0.2,False
27283,YMtK8L8gXRrI,No,Yes,random,True,0.05,0.2,False
2317,YpI_kPedctoo,Yes,No,adversarial,True,0.05,0.2,False
15997,Y5G6b_QWL3nY,No,No,popular,True,0.05,0.2,False
8199,Y5eSRL3PRHzo,Yes,No,popular,True,0.05,0.2,False
22374,YmJ6ZO3xEcgw,Yes,Yes,random,True,0.05,0.2,False
17782,YBGEMgl1xjac,No,No,popular,True,0.05,0.2,False
7904,YRtenf2XSXRc,Yes,Yes,adversarial,True,0.05,0.2,False
28979,YV8A0VRGdgwM,No,Yes,popular,True,0.05,0.2,False
2980,YWWkhzcmx3VE,Yes,Yes,popular,True,0.05,0.2,False
7154,YXrJcmftCY04,No,No,adversarial,True,0.05,0.2,False
30751,Y77nElZGi5NU,Yes,Yes,adversarial,True,0.05,0.2,False
3358,YUmNrhFKpWIY,Yes,No,popular,True,0.05,0.2,False
12195,Y9xoYx3lTJ9I,No,Yes,popular,True,0.05,0.2,False
25612,Yg_P29ucKj78,Yes,Yes,popular,True,0.05,0.2,False
29449,YUjje3lSabsg,No,No,popular,True,0.05,0.2,False
27391,Yw_Utn3CwAXE,No,Yes,popular,True,0.05,0.2,False
28500,YcFoXRmGgIME,Yes,Yes,adversarial,True,0.05,0.2,False
5134,YlJayhiVzl_E,Yes,Yes,popular,True,0.05,0.2,False
2912,Yy93cZqNCtks,Yes,No,popular,True,0.05,0.2,False
9295,Y1e98HeU9Vrg,No,No,popular,True,0.05,0.2,False
24363,YlX3k5p2I_g0,Yes,Yes,popular,True,0.05,0.2,False
11719,Yi1u_2eZYYlE,No,Yes,adversarial,True,0.05,0.2,False
27965,Yc6YJgZ3qzOw,No,No,popular,True,0.05,0.2,False
20438,YPZBUdlKwX04,No,Yes,popular,True,0.05,0.2,False
7685,Yjf4iyQPJSvk,Yes,Yes,random,True,0.05,0.2,False
25900,Y7JWHbs3gu1w,No,No,popular,True,0.05,0.2,False
29475,Y--0w1YA1Hm4,No,Yes,adversarial,True,0.05,0.2,False
29051,Y7bO0AJI-ihs,No,No,adversarial,True,0.05,0.2,False
16198,Y4fz0-Kx2oNs,Yes,No,adversarial,True,0.05,0.2,False
4184,YTQr9v-PQOc4,Yes,Yes,random,True,0.05,0.2,False
24701,YSNy_axSCoyw,Yes,No,adversarial,True,0.05,0.2,False
30200,Y4UPOUGVMlEs,Yes,Yes,popular,True,0.05,0.2,False
702,YYQGW5AwDOIo,No,Yes,adversarial,True,0.05,0.2,False
10557,YWOywdRmySs0,No,No,adversarial,True,0.05,0.2,False
6291,Y11SEBDuoqSk,Yes,Yes,random,True,0.05,0.2,False
9640,YwoadpeAGHUQ,Yes,Yes,adversarial,True,0.05,0.2,False
25666,YQoEal_hKz4Q,No,No,popular,True,0.05,0.2,False
358,YLbken4JCr94,Yes,Yes,random,True,0.05,0.2,False
22607,Y5ORpSk5CIWc,No,No,popular,True,0.05,0.2,False
31128,YJmWaRt8-u0s,No,Yes,popular,True,0.05,0.2,False
13331,Y8BPTQO_cx7E,No,Yes,popular,True,0.05,0.2,False
12462,YMj_BO-iK1G4,No,No,adversarial,True,0.05,0.2,False
22155,YFlk-X0gwjF4,Yes,No,adversarial,True,0.05,0.2,False
1586,YrJVXE6Axtrg,Yes,No,random,True,0.05,0.2,False
9725,Y2ItTq2JShdU,No,Yes,adversarial,True,0.05,0.2,False
545,Ykx6Rj4MDIAw,No,Yes,adversarial,True,0.05,0.2,False
5431,YrgrmLLhxoCQ,No,No,popular,True,0.05,0.2,False
20343,YPvWI4p74UOs,No,Yes,popular,True,0.05,0.2,False
12505,YcFHFVGOtp6g,Yes,No,popular,True,0.05,0.2,False
29269,YrINmxSXMR-s,Yes,Yes,random,True,0.05,0.2,False
14004,YPYP-r0nvbFk,Yes,Yes,adversarial,True,0.05,0.2,False
11294,Yn74IYuCe_ms,No,No,popular,True,0.05,0.2,False
19274,YpO8kbg9IJnc,Yes,Yes,random,True,0.05,0.2,False
18433,YlVr-PxhZo8s,Yes,No,adversarial,True,0.05,0.2,False
18145,YTd2EEDdFlRY,No,Yes,adversarial,True,0.05,0.2,False
26847,Yc6YJgZ3qzOw,No,No,random,True,0.05,0.2,False
7086,YQARuiRtfy-k,Yes,Yes,popular,True,0.05,0.2,False
18800,YXamQAY_WXRY,No,No,adversarial,True,0.05,0.2,True
10290,YA2mcp0N__7U,No,No,popular,True,0.05,0.2,False
28811,Y4CAMv5nlr-0,No,No,popular,True,0.05,0.2,False
26071,YhqPBcvex1VU,No,No,adversarial,True,0.05,0.2,False
2952,YL2dyilgQ8iM,No,No,popular,True,0.05,0.2,False
18545,Ycz0FSQDVBMw,Yes,Yes,random,True,0.05,0.2,False
17313,YzF3xXn6NTyU,No,No,random,True,0.05,0.2,False
29671,Yo7jW6Suyfbs,Yes,Yes,random,True,0.05,0.2,False
17354,Yi2yhbckq3p0,No,Yes,popular,True,0.05,0.2,False
20752,YxpZna_FwDhI,Yes,Yes,popular,True,0.05,0.2,False
3375,YxBZnvfniA1c,No,No,popular,True,0.05,0.2,False
12067,YL8dA-2Lu2hY,No,No,popular,True,0.05,0.2,False
26931,Ygbi6MxPf3hA,Yes,Yes,popular,True,0.05,0.2,False
12331,Y5iTRKJqUIw8,Yes,Yes,popular,True,0.05,0.2,False
21245,Y-R69Fa-mCaY,Yes,Yes,adversarial,True,0.05,0.2,False
22632,Yf8WPf5F22xI,Yes,Yes,popular,True,0.05,0.2,False
3848,YjjHIINDfE1c,Yes,Yes,adversarial,True,0.05,0.2,False
11341,Y2RjqBRzmxaM,No,No,popular,True,0.05,0.2,False
30836,Y-JP1GqPEKtw,Yes,No,adversarial,True,0.05,0.2,False
12868,YlHh0SwUhP8U,Yes,No,popular,True,0.05,0.2,False
29362,Y4bUL_ttiOdw,Yes,No,popular,True,0.05,0.2,False
20669,YC9NC7wJ7C3w,No,No,random,True,0.05,0.2,False
12515,YNeZerAPXR-A,No,Yes,random,True,0.05,0.2,False
30171,YbhlhcGONisM,No,Yes,random,True,0.05,0.2,False
29408,Y8o-Y4QP8LWs,No,No,random,True,0.05,0.2,False
25373,Y0On6-JiVwRs,No,No,popular,True,0.05,0.2,False
7684,YB8rdur4aams,Yes,Yes,popular,True,0.05,0.2,False
23428,Y8ipe6b1LwHQ,No,No,popular,True,0.05,0.2,False
9032,YdP5DbAzTl5M,Yes,No,adversarial,True,0.05,0.2,False
10182,YErxgH5g3Kx0,No,Yes,random,True,0.05,0.2,False
65,Y6BJ455B1aAs,No,No,adversarial,True,0.05,0.2,False
3559,YHZ9O6sc7cLA,No,Yes,adversarial,True,0.05,0.2,False
23019,YKJhGuhNHToA,No,No,adversarial,True,0.05,0.2,False
22885,YVMsbrcHPBfk,No,No,popular,True,0.05,0.2,False
5356,YYqYCDis3EUA,No,No,random,True,0.05,0.2,False
5050,Y52IxrdTxGs4,No,Yes,adversarial,True,0.05,0.2,False
13540,YC_ga5m6nOhI,Yes,Yes,random,True,0.05,0.2,False
29213,YeqcdsdLz954,Yes,Yes,random,True,0.05,0.2,False
29249,YQTSKjweEWew,No,No,random,True,0.05,0.2,False
30366,YeqcdsdLz954,Yes,No,popular,True,0.05,0.2,False
10638,YinSvboaSRwA,Yes,No,random,True,0.05,0.2,False
24587,YBn4lc01q9vE,No,No,popular,True,0.05,0.2,False
4439,YQHfyKaOHSz4,No,No,random,True,0.05,0.2,False
26811,Yv59uHr-B1no,No,No,random,True,0.05,0.2,False
14845,YrtgVoZCcBw8,No,No,adversarial,True,0.05,0.2,False
28447,YvaujJ7msKfc,No,Yes,random,True,0.05,0.2,False
14547,YIPfaRF76gVU,No,No,random,True,0.05,0.2,False
4812,YlJayhiVzl_E,Yes,Yes,random,True,0.05,0.2,False
8440,YilspW7JRjAg,Yes,No,popular,True,0.05,0.2,False
13586,YC8kR19NvynA,Yes,Yes,popular,True,0.05,0.2,False
25683,Y7JWHbs3gu1w,No,Yes,adversarial,True,0.05,0.2,False
23484,Y1wW0YJQ-Xa0,Yes,Yes,adversarial,True,0.05,0.2,False
17101,Y7WkB6pflr6o,Yes,Yes,popular,True,0.05,0.2,False
4368,YUhCzD6EBJBU,No,Yes,adversarial,True,0.05,0.2,False
7050,YZsf2YvJfCKw,Yes,Yes,random,True,0.05,0.2,False
12214,YlHh0SwUhP8U,Yes,Yes,random,True,0.05,0.2,False
4797,Y2JutOgAnqWA,Yes,Yes,popular,True,0.05,0.2,False
11119,YPuLuZ_TXv-0,No,Yes,random,True,0.05,0.2,False
5133,YgQMTOKsCIyk,No,Yes,adversarial,True,0.05,0.2,False
1040,YBZCEDkx37rI,No,Yes,random,True,0.05,0.2,False
10313,YNDaVSIJaXVs,No,No,adversarial,True,0.05,0.2,False
9697,YE3Q1jfTeuWs,No,Yes,popular,True,0.05,0.2,False
21314,Y3XuyGJqaXv8,No,Yes,adversarial,True,0.05,0.2,False
9112,YJfaj4P3us9M,No,Yes,random,True,0.05,0.2,False
19449,YJC2ZrXzCX4Y,Yes,Yes,popular,True,0.05,0.2,False
17931,YbIV3bJZpkgA,Yes,Yes,popular,True,0.05,0.2,False
12722,YqPYwp1K4sZE,No,No,popular,True,0.05,0.2,False
4506,Yh5_1pnkl_SY,No,Yes,adversarial,True,0.05,0.2,False
21522,Y3XuyGJqaXv8,No,Yes,popular,True,0.05,0.2,False
23820,Y-FW109cbv0g,No,No,random,True,0.05,0.2,False
17888,YNlKlRKz8OKI,No,Yes,random,True,0.05,0.2,False
17765,YbIV3bJZpkgA,Yes,Yes,adversarial,True,0.05,0.2,False
22085,YCMNlIW6Lkwc,No,Yes,random,True,0.05,0.2,False
13401,Y8DLcBdC5UrE,Yes,No,popular,True,0.05,0.2,False
9468,YJfaj4P3us9M,No,Yes,adversarial,True,0.05,0.2,False
20488,YwAZrOPvul4Y,Yes,Yes,random,True,0.05,0.2,False
24088,Ye2rScj9UyMs,Yes,Yes,random,True,0.05,0.2,False
18531,Y7XUt6sQS7nM,No,Yes,random,True,0.05,0.2,False
7616,YzoctgurhvHE,Yes,Yes,popular,True,0.05,0.2,False
6259,Y-DmjkgWa-rw,No,No,popular,True,0.05,0.2,False
7109,YbUTOsLXYyxg,No,No,popular,True,0.05,0.2,False
11093,YxQDq3A4Zfbo,No,Yes,adversarial,True,0.05,0.2,False
13638,YGkb4f6yodPE,Yes,Yes,random,True,0.05,0.2,False
20700,Y9b6RqajfAmw,No,No,adversarial,True,0.05,0.2,False
26225,Ysl_Pxpc7beo,Yes,Yes,random,True,0.05,0.2,False
12801,YdZDgJzGtLLU,Yes,Yes,adversarial,True,0.05,0.2,False
9734,YwoadpeAGHUQ,Yes,Yes,popular,True,0.05,0.2,False
15726,YJTHMXLC9YRs,Yes,Yes,random,True,0.05,0.2,False
22026,YU5ij0M7T-hk,Yes,Yes,adversarial,True,0.05,0.2,False
15475,Y4abZbau8tZo,Yes,Yes,random,True,0.05,0.2,False
6192,Y-DmjkgWa-rw,No,No,adversarial,True,0.05,0.2,False
6923,YuJzAf4PaExI,No,Yes,random,True,0.05,0.2,False
10287,YbIiiIo20PsY,Yes,No,adversarial,True,0.05,0.2,False
18655,YJC2ZrXzCX4Y,Yes,Yes,random,True,0.05,0.2,False
22184,YAFgGoY8Ihhg,Yes,No,popular,True,0.05,0.2,False
1157,YXJba7pTbpD0,No,No,adversarial,True,0.05,0.2,False
21049,YyLu4b01t53k,Yes,Yes,random,True,0.05,0.2,False
576,YZ0IrCa4MvOA,No,No,popular,True,0.05,0.2,False
