entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda,aad_enabled,aad_alpha
27108,Yw_Utn3CwAXE,No,Yes,adversarial,False,0.0,True,1.0
26988,Y3qTL7QRk-tg,No,Yes,adversarial,False,0.0,True,1.0
29056,Y2KEfkDO6hlA,No,Yes,popular,False,0.0,True,1.0
16463,YljrL7Cb-jr8,Yes,Yes,adversarial,False,0.0,True,1.0
10554,Y3IScngdQA4I,Yes,Yes,popular,False,0.0,True,1.0
4184,YTQr9v-PQOc4,Yes,Yes,random,False,0.0,True,1.0
25423,Y3rna9zo5ZOs,Yes,Yes,popular,False,0.0,True,1.0
840,Y9ZZHvwaH-CU,Yes,Yes,random,False,0.0,True,1.0
21388,YC9NC7wJ7C3w,No,No,adversarial,False,0.0,True,1.0
19610,YOxUVcZmeiyI,No,No,popular,False,0.0,True,1.0
10681,YszkiW0GXEOI,Yes,Yes,random,False,0.0,True,1.0
11919,YMj_BO-iK1G4,No,Yes,random,False,0.0,True,1.0
455,YsVYTOURVsQ0,Yes,Yes,popular,False,0.0,True,1.0
12673,Y3n05BjV7r7M,Yes,Yes,random,False,0.0,True,1.0
21904,Y1a2XWJ8NA_Q,Yes,Yes,random,False,0.0,True,1.0
26566,Y_z6pymOet7g,Yes,Yes,adversarial,False,0.0,True,1.0
13624,YBvw2gv1fcZw,Yes,Yes,popular,False,0.0,True,1.0
22184,YAFgGoY8Ihhg,Yes,No,popular,False,0.0,True,1.0
29902,Y6dLkgq9EKPE,No,No,popular,False,0.0,True,1.0
20304,Yk4XyfaWVLEY,Yes,No,adversarial,False,0.0,True,1.0
18852,YSePTNAN7s-w,Yes,Yes,popular,False,0.0,True,1.0
23129,YVkbp8VmL3pM,No,No,adversarial,False,0.0,True,1.0
29341,YEY4p0_NJVQs,No,No,adversarial,False,0.0,True,1.0
15724,Y5rh5-MCjqq8,Yes,Yes,adversarial,False,0.0,True,1.0
12195,Y9xoYx3lTJ9I,No,Yes,popular,False,0.0,True,1.0
31166,Y-JP1GqPEKtw,Yes,No,popular,False,0.0,True,1.0
27170,Y8ZH_PoK0clI,Yes,Yes,popular,False,0.0,True,1.0
3375,YxBZnvfniA1c,No,Yes,popular,False,0.0,True,1.0
30871,Y9z8XIRyUq9Q,Yes,No,popular,False,0.0,True,1.0
11887,Y5ye0X5saadg,No,No,adversarial,False,0.0,True,1.0
31057,YgW7s3YAthpI,No,No,popular,False,0.0,True,1.0
3168,YOMGHnJV0l2U,Yes,No,adversarial,False,0.0,True,1.0
29239,YD96OO7nYYsg,Yes,No,adversarial,False,0.0,True,1.0
7262,Y6NBPiArs2-w,Yes,Yes,adversarial,False,0.0,True,1.0
9448,YIJ6pm5Kns8A,No,Yes,popular,False,0.0,True,1.0
25491,Y4eyY1w2QyM0,Yes,Yes,adversarial,False,0.0,True,1.0
9493,Y-NrFeH-kBSM,Yes,Yes,adversarial,False,0.0,True,1.0
12853,Y8b9z7N25DmU,No,No,adversarial,False,0.0,True,1.0
23502,YBOB65Nd0pXo,No,No,adversarial,False,0.0,True,1.0
24466,Y27HIamF8pKo,No,No,random,False,0.0,True,1.0
29568,Y7upINC4seBw,No,Yes,random,False,0.0,True,1.0
1189,YXJba7pTbpD0,No,No,popular,False,0.0,True,1.0
4837,YbX2vDaHL26U,No,No,popular,False,0.0,True,1.0
27035,YOt0bN_hz2ec,Yes,Yes,random,False,0.0,True,1.0
9989,Y3IScngdQA4I,Yes,Yes,random,False,0.0,True,1.0
28925,YniwgMbB6tpQ,No,No,random,False,0.0,True,1.0
11653,YQKHpSAAjakY,Yes,Yes,adversarial,False,0.0,True,1.0
8256,YIvg_q4t-3w0,Yes,Yes,random,False,0.0,True,1.0
17181,Yi2yhbckq3p0,No,Yes,adversarial,False,0.0,True,1.0
16420,YC4JwGJQ2dUA,No,Yes,adversarial,False,0.0,True,1.0
2043,YPb6MqpdX5Jw,No,No,random,False,0.0,True,1.0
4155,YzoxFl3pddMg,No,Yes,popular,False,0.0,True,1.0
12710,YTtRtURWVYBE,Yes,Yes,adversarial,False,0.0,True,1.0
23831,Y0_K6OKtoBBU,No,Yes,adversarial,False,0.0,True,1.0
26719,YtdpiXW68adA,No,Yes,adversarial,False,0.0,True,1.0
5433,YXL8JV9qXGLE,Yes,Yes,random,False,0.0,True,1.0
14188,Y-aYumc8KoXg,No,Yes,random,False,0.0,True,1.0
4254,Y9ucb5HYO8ps,Yes,Yes,popular,False,0.0,True,1.0
6785,Ybpv_LneHmfU,No,Yes,popular,False,0.0,True,1.0
12864,YC8kR19NvynA,Yes,Yes,random,False,0.0,True,1.0
20116,YnLtNjMimLE0,Yes,Yes,popular,False,0.0,True,1.0
24209,YHxZADVzNIqs,No,No,popular,False,0.0,True,1.0
3822,YdYvL6uEMl6E,No,Yes,adversarial,False,0.0,True,1.0
16866,YwVi5w_NU6CM,No,No,adversarial,False,0.0,True,1.0
12258,YnU-AI3Cmc3M,Yes,No,adversarial,False,0.0,True,1.0
14538,YkVYNXZd0MMY,No,Yes,popular,False,0.0,True,1.0
9738,YawxrHOpt-sE,Yes,No,adversarial,False,0.0,True,1.0
14395,YkVYNXZd0MMY,No,Yes,adversarial,False,0.0,True,1.0
18247,YZ-SIyOChVh8,Yes,Yes,random,False,0.0,True,1.0
6147,YGuizRlAQ8qQ,No,Yes,popular,False,0.0,True,1.0
13420,YBA-lFjpzad4,No,Yes,adversarial,False,0.0,True,1.0
21314,Y3XuyGJqaXv8,No,Yes,adversarial,False,0.0,True,1.0
1631,YrJVXE6Axtrg,Yes,Yes,adversarial,False,0.0,True,1.0
18368,YZ3wDry8nnJs,Yes,Yes,random,False,0.0,True,1.0
2885,YonBZOH88OYs,Yes,No,popular,False,0.0,True,1.0
7079,Ynq0BF9zGkzg,No,Yes,random,False,0.0,True,1.0
23093,Y0yETgW44MZU,Yes,Yes,popular,False,0.0,True,1.0
3505,YxYwpABpZed4,No,Yes,adversarial,False,0.0,True,1.0
16508,YbA5zPFSFZAA,Yes,Yes,random,False,0.0,True,1.0
15808,YGIOApFAWDOc,Yes,No,adversarial,False,0.0,True,1.0
20278,YAgh2EKINlSw,No,Yes,adversarial,False,0.0,True,1.0
11145,YRfGapDlAYoQ,No,No,random,False,0.0,True,1.0
21086,YFf8bCCJfVX4,No,Yes,adversarial,False,0.0,True,1.0
4592,YCh0LMmhBUg4,No,Yes,random,False,0.0,True,1.0
5459,YVeCSHwtkBZU,Yes,No,popular,False,0.0,True,1.0
24798,YIKnx3hJv1bs,Yes,Yes,random,False,0.0,True,1.0
27720,Y8ycflE3dIHw,No,Yes,popular,False,0.0,True,1.0
14255,YQOmV7O9mFwg,Yes,Yes,adversarial,False,0.0,True,1.0
1717,YQvATUKXYFBs,No,No,random,False,0.0,True,1.0
9282,YxIztYnMIWUA,No,No,random,False,0.0,True,1.0
1613,Y3iLGu2Omgrw,Yes,Yes,random,False,0.0,True,1.0
10797,YeUecAF626A8,No,Yes,random,False,0.0,True,1.0
1762,Y_ezm-TpKj1w,Yes,Yes,random,False,0.0,True,1.0
18108,YSePTNAN7s-w,Yes,Yes,random,False,0.0,True,1.0
10125,YQ3vkJMVMbC8,No,Yes,random,False,0.0,True,1.0
25894,Y8GHLfJ6y6zA,Yes,No,adversarial,False,0.0,True,1.0
26888,Y8ZH_PoK0clI,Yes,No,adversarial,False,0.0,True,1.0
29137,YMVGhC-xB79s,Yes,Yes,random,False,0.0,True,1.0
4306,Yh5_1pnkl_SY,No,Yes,random,False,0.0,True,1.0
27006,Ysl_Pxpc7beo,Yes,Yes,adversarial,False,0.0,True,1.0
21651,YmWqH2xwjkYA,No,No,adversarial,False,0.0,True,1.0
12983,YbAqgL5dCQOE,No,No,adversarial,False,0.0,True,1.0
12927,YBvw2gv1fcZw,Yes,Yes,random,False,0.0,True,1.0
19910,YnLtNjMimLE0,Yes,No,adversarial,False,0.0,True,1.0
802,YgbtcDoh0q3c,No,No,adversarial,False,0.0,True,1.0
1361,YH-vTZh81qAU,No,Yes,adversarial,False,0.0,True,1.0
15878,Y2EsxcKe1A4w,No,Yes,popular,False,0.0,True,1.0
30171,YbhlhcGONisM,No,Yes,random,False,0.0,True,1.0
25822,YObWjGBJF_94,Yes,Yes,adversarial,False,0.0,True,1.0
1253,YCM49C3RkzV8,Yes,Yes,random,False,0.0,True,1.0
11247,YdmUOSyPXkUw,Yes,Yes,adversarial,False,0.0,True,1.0
23425,Yeu5bq0A3XVQ,No,Yes,random,False,0.0,True,1.0
28100,YMtK8L8gXRrI,No,Yes,adversarial,False,0.0,True,1.0
14326,YGkb4f6yodPE,Yes,Yes,popular,False,0.0,True,1.0
18747,YD2Xc_jZllDY,Yes,Yes,random,False,0.0,True,1.0
25601,YWUpeplQr3A4,No,No,popular,False,0.0,True,1.0
6792,YJon_DEFqsfM,Yes,No,adversarial,False,0.0,True,1.0
30934,Y-Sz4z0QwEuM,No,No,adversarial,False,0.0,True,1.0
11978,YWHRnyGXcdy8,Yes,No,popular,False,0.0,True,1.0
24663,YBDpU2Qh77NE,Yes,Yes,random,False,0.0,True,1.0
24838,Y8DQfjqPCTI8,Yes,Yes,popular,False,0.0,True,1.0
16063,Yx5AH2gW_8S4,Yes,No,adversarial,False,0.0,True,1.0
7050,YZsf2YvJfCKw,Yes,Yes,random,False,0.0,True,1.0
4006,YPMMkPq5jJXY,Yes,No,adversarial,False,0.0,True,1.0
25224,Y27HIamF8pKo,No,Yes,adversarial,False,0.0,True,1.0
7606,YT32kii824pA,Yes,Yes,random,False,0.0,True,1.0
23307,Y9MgGaTbmc6g,No,No,random,False,0.0,True,1.0
28121,YOt0bN_hz2ec,Yes,Yes,popular,False,0.0,True,1.0
18317,YZ_smJ66Tb3c,No,Yes,adversarial,False,0.0,True,1.0
13586,YC8kR19NvynA,Yes,Yes,popular,False,0.0,True,1.0
22789,Y1wW0YJQ-Xa0,Yes,No,random,False,0.0,True,1.0
14760,YBLMWD6fxhpo,Yes,Yes,random,False,0.0,True,1.0
15096,Y4pf-PIymDhU,No,Yes,popular,False,0.0,True,1.0
20067,Y404cD3bVXDc,No,Yes,random,False,0.0,True,1.0
16853,YNwoBDrTlbTI,No,No,random,False,0.0,True,1.0
1237,YCeRoaEcqUgM,Yes,Yes,popular,False,0.0,True,1.0
20691,YT9_ep-3BZDY,Yes,Yes,random,False,0.0,True,1.0
20092,YI4HpYGMMsz4,Yes,Yes,random,False,0.0,True,1.0
13545,YBA-lFjpzad4,No,Yes,popular,False,0.0,True,1.0
5336,YRp4Ct_TQvAM,Yes,Yes,random,False,0.0,True,1.0
15745,YDzKjogSVOLM,No,No,adversarial,False,0.0,True,1.0
18439,YRrmBGjJqlEo,No,No,popular,False,0.0,True,1.0
23539,YxbLW9Wt1Jsg,Yes,Yes,adversarial,False,0.0,True,1.0
4733,YSE_3nszEw7o,Yes,Yes,popular,False,0.0,True,1.0
22184,Y-mb4Fw4Z0xg,No,Yes,adversarial,False,0.0,True,1.0
9787,Yy3-M1sonh3M,No,Yes,adversarial,False,0.0,True,1.0
12654,Yo7-X8DAToGc,Yes,Yes,adversarial,False,0.0,True,1.0
9780,Y8OTd45_6cvY,Yes,Yes,random,False,0.0,True,1.0
16222,Yx5AH2gW_8S4,Yes,No,popular,False,0.0,True,1.0
6954,Ykdflh3akyH8,No,No,random,False,0.0,True,1.0
11199,YxQDq3A4Zfbo,No,No,popular,False,0.0,True,1.0
4282,Y6Pywt0f_NFY,Yes,Yes,random,False,0.0,True,1.0
22090,YYH4qi8Ul6v0,Yes,Yes,popular,False,0.0,True,1.0
15054,YVOXl8iR-HnI,Yes,No,popular,False,0.0,True,1.0
12897,YhV4bDCBDCy0,No,Yes,adversarial,False,0.0,True,1.0
10007,Y3RultJjvTWI,No,Yes,adversarial,False,0.0,True,1.0
21860,Y-SkjbQVgJ0M,No,No,random,False,0.0,True,1.0
29618,YEY4p0_NJVQs,No,Yes,popular,False,0.0,True,1.0
18894,YeJCaRgf1M20,Yes,No,popular,False,0.0,True,1.0
21947,YVMsbrcHPBfk,No,No,random,False,0.0,True,1.0
6450,YFKaJsvcyHTk,No,Yes,random,False,0.0,True,1.0
25735,Y7RMpCCkQks0,No,No,popular,False,0.0,True,1.0
10572,YYk274Wr5iIE,Yes,No,adversarial,False,0.0,True,1.0
23641,YNmmbNqmsPaY,No,Yes,popular,False,0.0,True,1.0
2267,Y0a9wVat2PWk,No,No,popular,False,0.0,True,1.0
6677,Y4Ujigme2IxY,Yes,No,adversarial,False,0.0,True,1.0
11719,Yi1u_2eZYYlE,No,Yes,adversarial,False,0.0,True,1.0
22252,Y0Dt-pH0pW-Y,Yes,No,random,False,0.0,True,1.0
15412,YinQOrxc_oZo,Yes,Yes,random,False,0.0,True,1.0
29390,Yc3nlaAkv9bA,No,Yes,adversarial,False,0.0,True,1.0
18781,YtmLAXm1WlnE,Yes,Yes,adversarial,False,0.0,True,1.0
15896,YfWvWhLJ5Fow,Yes,Yes,random,False,0.0,True,1.0
5857,Y2ymiXjImwGs,No,No,random,False,0.0,True,1.0
16159,YGMP8m09j5vk,No,No,adversarial,False,0.0,True,1.0
25506,Yy-RSojxgkDo,Yes,No,popular,False,0.0,True,1.0
22332,YKnsKf9KoNds,Yes,Yes,random,False,0.0,True,1.0
29540,YD96OO7nYYsg,Yes,No,popular,False,0.0,True,1.0
18065,YUXGzbBGbqAA,Yes,No,popular,False,0.0,True,1.0
5540,Yhzn_wGlzGpU,No,Yes,popular,False,0.0,True,1.0
27120,YrvtA7c1I4xo,Yes,Yes,adversarial,False,0.0,True,1.0
166,YVjSEIRnLAh8,Yes,Yes,adversarial,False,0.0,True,1.0
29741,Y9z8XIRyUq9Q,Yes,Yes,random,False,0.0,True,1.0
6535,Y35b9BSmN5JM,Yes,Yes,adversarial,False,0.0,True,1.0
23484,Y1wW0YJQ-Xa0,Yes,Yes,adversarial,False,0.0,True,1.0
19009,YfmEft49sPfE,No,Yes,random,False,0.0,True,1.0
4635,Y7P6lcyeDKNI,Yes,Yes,adversarial,False,0.0,True,1.0
16829,Y2JV3emH50XU,No,No,random,False,0.0,True,1.0
25921,Yn-JyOqYSLQM,No,No,adversarial,False,0.0,True,1.0
1050,YqZEIs6tS5vk,No,Yes,adversarial,False,0.0,True,1.0
25603,Yr2KhpX_QgXA,No,Yes,adversarial,False,0.0,True,1.0
21009,YaZAXO2WZn84,No,Yes,adversarial,False,0.0,True,1.0
25973,YBwnGxJD9xh8,Yes,No,popular,False,0.0,True,1.0
5263,Y4SZ7JXDCNps,No,Yes,popular,False,0.0,True,1.0
11158,YinSvboaSRwA,Yes,No,adversarial,False,0.0,True,1.0
26751,YXQxIXaX_7M0,Yes,No,random,False,0.0,True,1.0
1873,Y5QZ0NtdoKJ8,No,No,random,False,0.0,True,1.0
8706,YIvfaKPDWC00,Yes,Yes,random,False,0.0,True,1.0
2835,YonBZOH88OYs,Yes,No,adversarial,False,0.0,True,1.0
2615,YBlbGXalLNVU,Yes,No,adversarial,False,0.0,True,1.0
24390,YoNHCc_izsDE,Yes,No,adversarial,False,0.0,True,1.0
3232,YF7QtqKtllK0,Yes,Yes,random,False,0.0,True,1.0
4186,YB4SZwi9Ce3o,No,Yes,adversarial,False,0.0,True,1.0
7210,YFDwK7T1JO_0,Yes,Yes,popular,False,0.0,True,1.0
18390,YKVAIaRPry24,Yes,Yes,popular,False,0.0,True,1.0
6484,Y_YS5uKWoB6g,Yes,Yes,popular,False,0.0,True,1.0
4029,YAtkD-3GjXMw,No,Yes,adversarial,False,0.0,True,1.0
3497,YalaxBd_EEUc,No,No,popular,False,0.0,True,1.0
26216,YFc9pG54DDJM,Yes,No,adversarial,False,0.0,True,1.0
12226,YrvDcg9DoNKA,No,Yes,adversarial,False,0.0,True,1.0
22150,YL6rnV0oNIII,Yes,Yes,popular,False,0.0,True,1.0
5305,YqF72bT878gw,Yes,Yes,adversarial,False,0.0,True,1.0
17216,Yc0IggDOisOo,No,No,random,False,0.0,True,1.0
16730,YTSnq6n8tElo,Yes,Yes,popular,False,0.0,True,1.0
29509,Y1vCYiVvZ7VE,Yes,Yes,adversarial,False,0.0,True,1.0
10346,Y8OTd45_6cvY,Yes,No,popular,False,0.0,True,1.0
0,Y7fmOlUlwoNg,Yes,Yes,popular,False,0.0,True,1.0
1694,YFA11v4SmdBc,No,Yes,popular,False,0.0,True,1.0
2595,YLs1zyPjs3k8,No,Yes,popular,False,0.0,True,1.0
16675,YrBUCIK8JRLg,No,No,popular,False,0.0,True,1.0
8843,YelztUCeNQvQ,No,Yes,adversarial,False,0.0,True,1.0
13948,YN_s9F4CI_98,Yes,No,popular,False,0.0,True,1.0
30309,YBQ-r9mEHssU,Yes,Yes,adversarial,False,0.0,True,1.0
26948,Yp9qRTh4BmSE,Yes,Yes,adversarial,False,0.0,True,1.0
19881,YmYQrjcYNrW0,Yes,Yes,popular,False,0.0,True,1.0
9295,Y1e98HeU9Vrg,No,Yes,popular,False,0.0,True,1.0
2317,YpI_kPedctoo,Yes,No,adversarial,False,0.0,True,1.0
30010,YJmWaRt8-u0s,No,Yes,random,False,0.0,True,1.0
9717,Yd6gu2w19YQo,No,Yes,random,False,0.0,True,1.0
8529,YL_CNz9Vrtkw,Yes,No,popular,False,0.0,True,1.0
11683,Y5iTRKJqUIw8,Yes,No,random,False,0.0,True,1.0
13401,Y8DLcBdC5UrE,Yes,No,popular,False,0.0,True,1.0
19530,YIsUG5SKWNZA,No,Yes,adversarial,False,0.0,True,1.0
21677,Y5ORpSk5CIWc,No,No,random,False,0.0,True,1.0
12557,YP4qd8uodw_M,Yes,Yes,popular,False,0.0,True,1.0
4631,YVE6Ku0-ucUM,No,No,random,False,0.0,True,1.0
6834,YxUWSHYoslPQ,No,Yes,adversarial,False,0.0,True,1.0
1006,Ypaf0nyjg1Js,Yes,Yes,random,False,0.0,True,1.0
51,Y6BJ455B1aAs,No,No,popular,False,0.0,True,1.0
4080,YZYWCwfCkBp4,Yes,Yes,random,False,0.0,True,1.0
7982,YT32kii824pA,Yes,Yes,adversarial,False,0.0,True,1.0
9525,Y63KW_EQ72yU,Yes,Yes,popular,False,0.0,True,1.0
3447,Y7cHRSfbp7tc,No,No,random,False,0.0,True,1.0
29009,Y6i5eQOpFk_U,No,No,random,False,0.0,True,1.0
13398,YXPebkNzsnRI,No,Yes,random,False,0.0,True,1.0
14564,YriM7b5bJ9KQ,Yes,Yes,random,False,0.0,True,1.0
27624,Yp_BB_rJaF7Q,Yes,Yes,popular,False,0.0,True,1.0
322,YtjCNwdOUiGc,Yes,Yes,random,False,0.0,True,1.0
25211,YEp72tyiL3as,No,No,popular,False,0.0,True,1.0
28378,YJdFmMw0zyKA,No,Yes,random,False,0.0,True,1.0
23484,YjYPU6aSDo88,Yes,Yes,random,False,0.0,True,1.0
25925,Yi6MQCm58zlY,Yes,Yes,random,False,0.0,True,1.0
10759,Y4s2rRnu2PZo,Yes,Yes,adversarial,False,0.0,True,1.0
4198,Y0NGSrwioYjA,No,No,random,False,0.0,True,1.0
1006,Y4IeDBwyQ9ZQ,No,Yes,adversarial,False,0.0,True,1.0
26101,Y8ZH_PoK0clI,Yes,No,random,False,0.0,True,1.0
29405,YLF6x7B0Ppvo,No,No,popular,False,0.0,True,1.0
8851,Y1slvoNgzBLE,Yes,Yes,random,False,0.0,True,1.0
11123,YR4fXcbWFhJg,No,Yes,popular,False,0.0,True,1.0
10073,YARFFw0e_jig,Yes,No,popular,False,0.0,True,1.0
22450,YFeHndzYAUkg,Yes,Yes,adversarial,False,0.0,True,1.0
17703,YKVAIaRPry24,Yes,Yes,random,False,0.0,True,1.0
13966,YMjSegUnQXr4,No,Yes,random,False,0.0,True,1.0
21544,Y6aWnK1GyeJY,No,No,random,False,0.0,True,1.0
23329,YmJ6ZO3xEcgw,Yes,No,popular,False,0.0,True,1.0
24813,Y-FW109cbv0g,No,Yes,popular,False,0.0,True,1.0
17140,YIFRmbxWK8u0,Yes,No,adversarial,False,0.0,True,1.0
3089,YhJtOGmN_KVw,No,Yes,random,False,0.0,True,1.0
20466,YTaQKhIRwii4,Yes,No,popular,False,0.0,True,1.0
22748,YR_g4RpU9mO0,No,No,random,False,0.0,True,1.0
27985,YwbPmnxCLoRQ,No,No,popular,False,0.0,True,1.0
18697,Y1_z6NcidGzM,Yes,Yes,popular,False,0.0,True,1.0
13936,YXPebkNzsnRI,No,Yes,adversarial,False,0.0,True,1.0
27135,YTSdAJWJ-tW0,Yes,Yes,random,False,0.0,True,1.0
4488,Y0NGSrwioYjA,No,No,popular,False,0.0,True,1.0
17998,YGPj8h-WcjWs,No,Yes,adversarial,False,0.0,True,1.0
18961,YwOFBldBFRNk,No,No,adversarial,False,0.0,True,1.0
19475,Yvsy1IpYmrSY,No,No,popular,False,0.0,True,1.0
12505,YcFHFVGOtp6g,Yes,No,popular,False,0.0,True,1.0
576,YZ0IrCa4MvOA,No,No,popular,False,0.0,True,1.0
21639,YRk-ujWKzPuc,No,Yes,random,False,0.0,True,1.0
27241,Yp9qRTh4BmSE,Yes,No,popular,False,0.0,True,1.0
26375,Yj_NSuPnx5LA,Yes,No,popular,False,0.0,True,1.0
5729,YFfUqv0Vv3ME,No,No,random,False,0.0,True,1.0
28634,Y9_YfTz8cnFY,Yes,Yes,random,False,0.0,True,1.0
20634,Ym_U506sf9p4,Yes,Yes,random,False,0.0,True,1.0
26540,YHdPSebdDxe4,No,No,adversarial,False,0.0,True,1.0
2639,Yific_gRalg0,No,No,popular,False,0.0,True,1.0
16335,YwBs02amFGXs,Yes,Yes,random,False,0.0,True,1.0
22964,YkF1KWybdRpM,Yes,Yes,popular,False,0.0,True,1.0
18610,YlVr-PxhZo8s,Yes,No,popular,False,0.0,True,1.0
6544,Yjlwe9jtu5Gw,Yes,Yes,popular,False,0.0,True,1.0
27167,YI_8KqxP5xOA,No,No,adversarial,False,0.0,True,1.0
28500,YcFoXRmGgIME,Yes,Yes,adversarial,False,0.0,True,1.0
25171,Y3rna9zo5ZOs,Yes,Yes,adversarial,False,0.0,True,1.0
7019,YbUTOsLXYyxg,No,No,adversarial,False,0.0,True,1.0
26735,Yi6MQCm58zlY,Yes,Yes,adversarial,False,0.0,True,1.0
30693,YPWjEfOkb6ro,Yes,Yes,adversarial,False,0.0,True,1.0
7701,Y3wrdPAeqjVI,No,No,popular,False,0.0,True,1.0
24585,YWUpeplQr3A4,No,Yes,random,False,0.0,True,1.0
14475,Y1j5NMuq1X30,No,Yes,random,False,0.0,True,1.0
6356,Y4Ujigme2IxY,Yes,Yes,random,False,0.0,True,1.0
26603,YnmLMLgWPmFM,No,Yes,adversarial,False,0.0,True,1.0
31026,YPWjEfOkb6ro,Yes,No,popular,False,0.0,True,1.0
6695,YbUTOsLXYyxg,No,Yes,random,False,0.0,True,1.0
23977,YOVQMFBeCHq0,No,No,popular,False,0.0,True,1.0
17765,YbIV3bJZpkgA,Yes,Yes,adversarial,False,0.0,True,1.0
14114,YC_ga5m6nOhI,Yes,Yes,adversarial,False,0.0,True,1.0
19470,Y8Zo30kV5aiI,Yes,Yes,random,False,0.0,True,1.0
1925,Y5QZ0NtdoKJ8,No,No,adversarial,False,0.0,True,1.0
28445,YtNxfdAd14qE,No,No,popular,False,0.0,True,1.0
22250,Y6aWnK1GyeJY,No,Yes,adversarial,False,0.0,True,1.0
2183,Ya0yXS7PmVR0,Yes,No,adversarial,False,0.0,True,1.0
2367,YEYTz1LPDHsc,No,No,popular,False,0.0,True,1.0
3812,YPMMkPq5jJXY,Yes,No,random,False,0.0,True,1.0
1245,Yzq00Oe1ecpE,No,No,adversarial,False,0.0,True,1.0
11143,YYflmW68gL4E,Yes,Yes,popular,False,0.0,True,1.0
3358,YUmNrhFKpWIY,Yes,Yes,popular,False,0.0,True,1.0
17622,YBGEMgl1xjac,No,No,adversarial,False,0.0,True,1.0
5070,YlJayhiVzl_E,Yes,Yes,adversarial,False,0.0,True,1.0
23149,Y0_K6OKtoBBU,No,No,random,False,0.0,True,1.0
2052,YkEP-BwMarf8,No,No,popular,False,0.0,True,1.0
10508,YR4fXcbWFhJg,No,Yes,random,False,0.0,True,1.0
28877,YbLZFtoWXYTA,Yes,Yes,random,False,0.0,True,1.0
15552,YLVvS3s9dFKw,No,Yes,adversarial,False,0.0,True,1.0
3678,YsqsI2UyrcBQ,No,No,random,False,0.0,True,1.0
13892,YNX0gR9Eebp0,Yes,Yes,popular,False,0.0,True,1.0
8301,YBXxlqaDvdaA,No,Yes,popular,False,0.0,True,1.0
6556,Yg5l3Bz6lWnc,Yes,Yes,random,False,0.0,True,1.0
27066,YMkbP_8zJwXU,No,Yes,popular,False,0.0,True,1.0
25001,YSoO1HhaEc9Q,No,Yes,adversarial,False,0.0,True,1.0
18912,Y-EaZ7EJJUl0,No,No,adversarial,False,0.0,True,1.0
2980,YWWkhzcmx3VE,Yes,Yes,popular,False,0.0,True,1.0
18826,YZ-SIyOChVh8,Yes,No,adversarial,False,0.0,True,1.0
3331,YHZ9O6sc7cLA,No,No,random,False,0.0,True,1.0
18654,YSePTNAN7s-w,Yes,Yes,adversarial,False,0.0,True,1.0
10302,YrjUrB1WUpcI,Yes,Yes,popular,False,0.0,True,1.0
10647,YWOywdRmySs0,No,Yes,popular,False,0.0,True,1.0
18713,YatmDP_fmK_8,No,Yes,popular,False,0.0,True,1.0
9777,YxIztYnMIWUA,No,No,popular,False,0.0,True,1.0
17314,Y2JV3emH50XU,No,No,adversarial,False,0.0,True,1.0
636,Y14ekd4nkpwc,Yes,No,popular,False,0.0,True,1.0
13335,YWqXFAY4k79s,No,No,random,False,0.0,True,1.0
18011,YatmDP_fmK_8,No,No,random,False,0.0,True,1.0
29959,YgW7s3YAthpI,No,No,random,False,0.0,True,1.0
7438,YlmPMhs-9IYE,Yes,Yes,popular,False,0.0,True,1.0
18543,YDc2WEiRk0rA,Yes,Yes,popular,False,0.0,True,1.0
13498,YBvw2gv1fcZw,Yes,No,adversarial,False,0.0,True,1.0
1983,Y5QZ0NtdoKJ8,No,No,popular,False,0.0,True,1.0
26472,YWLzzpzOKtnY,No,Yes,adversarial,False,0.0,True,1.0
15803,YhDMHIDJdfDA,No,No,random,False,0.0,True,1.0
20669,YC9NC7wJ7C3w,No,Yes,random,False,0.0,True,1.0
12946,Y8b9z7N25DmU,No,Yes,popular,False,0.0,True,1.0
4795,Y52IxrdTxGs4,No,Yes,random,False,0.0,True,1.0
5544,Y7QN3lwOzfdg,No,No,random,False,0.0,True,1.0
25443,YBDpU2Qh77NE,Yes,Yes,adversarial,False,0.0,True,1.0
10638,YinSvboaSRwA,Yes,No,random,False,0.0,True,1.0
8402,YEvZ3jOMYWxk,No,No,adversarial,False,0.0,True,1.0
15804,Y0_ogYGDGDco,Yes,Yes,popular,False,0.0,True,1.0
3312,YlfO471Rn61k,Yes,Yes,random,False,0.0,True,1.0
30550,Y8o-Y4QP8LWs,No,No,popular,False,0.0,True,1.0
22127,YHqndxoujCYI,No,No,popular,False,0.0,True,1.0
19141,YZ3wDry8nnJs,Yes,Yes,popular,False,0.0,True,1.0
3323,YhJtOGmN_KVw,No,No,popular,False,0.0,True,1.0
29335,YCwxgQS3SXic,No,Yes,random,False,0.0,True,1.0
30617,YTWOgvDaDqlU,No,No,popular,False,0.0,True,1.0
92,YGOD8Bt5LfDE,Yes,Yes,random,False,0.0,True,1.0
6054,Ypgq2KPX5_SA,Yes,Yes,popular,False,0.0,True,1.0
8062,YT32kii824pA,Yes,Yes,popular,False,0.0,True,1.0
8524,YAizmnCDlXos,Yes,Yes,random,False,0.0,True,1.0
7539,YzoctgurhvHE,Yes,Yes,adversarial,False,0.0,True,1.0
20488,YwAZrOPvul4Y,Yes,Yes,random,False,0.0,True,1.0
