entry_id,audio_index,label,response,correct,mean_angle,std_angle,angle_count,sampling_method,vsv_lambda
20186,YH7-orYrKBeo,Yes,Yes,True,87.475714802742,3.248696578432086,64,adversarial,0.05
20168,Y-CcGuq0yoKo,No,No,True,87.0324416955312,3.894419519474538,96,random,0.05
25789,YENTi8Sn4vdM,Yes,No,False,85.53105978171031,4.303579090555606,96,adversarial,0.05
3812,YPMMkPq5jJXY,Yes,No,False,86.59795912106831,5.491935143307157,96,random,0.05
2689,Yc0V_HAul7rI,Yes,No,False,86.6124807993571,3.8059750456977026,96,adversarial,0.05
18781,YtmLAXm1WlnE,Yes,Yes,True,86.86379488309224,3.98208723627688,96,adversarial,0.05
14752,Y0ury8KHQdL4,No,Yes,False,87.16254568099976,3.4946863723864814,64,random,0.05
22148,Y0yETgW44MZU,Yes,Yes,True,86.79932419459026,3.828530804195302,96,random,0.05
29959,YgW7s3YAthpI,No,No,True,87.23457272847493,3.810283065928372,96,random,0.05
11583,YfYTZVxQ8LJk,Yes,Yes,True,86.70655834674835,3.736582355133956,64,adversarial,0.05
9898,Ygr5Zss89yLQ,Yes,No,False,84.16971429189046,5.971690838893816,96,random,0.05
11168,YQKHpSAAjakY,Yes,Yes,True,84.48346368471782,5.259393821102704,96,random,0.05
21688,Yf8WPf5F22xI,Yes,Yes,True,84.68832123279572,6.635068266808451,64,random,0.05
8663,YzBXoaQ1GVlc,Yes,No,False,85.9403920173645,3.8842126213980017,96,adversarial,0.05
14235,YwrQDkX0NbTA,No,No,True,88.17776250839233,6.119614503829456,96,popular,0.05
12657,YCchRf2jq6fc,No,Yes,False,86.75892980893452,3.4997633025296038,96,popular,0.05
24514,YIdBDl9Wr51A,Yes,No,False,84.74234978357951,4.728388083205405,96,adversarial,0.05
23412,YCBwXKOpJY_o,Yes,Yes,True,83.37509572505951,8.102354463573116,64,popular,0.05
18264,Yj1AiqT5oHZc,Yes,Yes,True,84.99371528625488,6.500396192245548,64,adversarial,0.05
12827,YTtRtURWVYBE,Yes,No,False,88.12503266334534,3.5161553989331265,96,popular,0.05
585,YZ0IrCa4MvOA,No,Yes,False,87.21470844745636,4.315188470127467,64,random,0.05
1422,Yup2PpjTzyyc,Yes,Yes,True,88.85765926043193,3.132265782158152,96,popular,0.05
7180,YRdC8cviN6Bs,No,No,True,88.69688137372334,4.106261823718879,96,random,0.05
5629,YYqYCDis3EUA,No,Yes,False,86.05705404281616,6.609672751357554,64,adversarial,0.05
14888,YKSHpYhuTotY,No,Yes,False,87.58940899372101,3.4829972954752395,64,random,0.05
16848,YmlnUJH4BQnk,Yes,Yes,True,84.46187583605449,4.703002007713667,96,random,0.05
27651,Yv59uHr-B1no,No,Yes,False,85.89697670936584,6.891963170692676,64,adversarial,0.05
9442,YWU3qB7gf6ao,No,Yes,False,89.77934495608012,3.8880423835659523,96,random,0.05
10597,YQ3vkJMVMbC8,No,Yes,False,84.11325228214264,7.390869018717833,64,adversarial,0.05
13023,YMdlEswBfZMQ,Yes,Yes,True,85.77916812896729,4.768525887918173,64,random,0.05
9684,Y3ghVB-KaU_E,Yes,Yes,True,82.97030015786488,7.214122873929298,96,adversarial,0.05
28727,Y2KEfkDO6hlA,No,Yes,False,87.49443984031677,3.5250385692097255,64,adversarial,0.05
13487,YgwQMkQmBITE,Yes,Yes,True,82.75343304872513,8.128340308901903,64,random,0.05
14094,Ye9MWXS34o48,Yes,Yes,True,84.36041700839996,6.595114200084932,96,popular,0.05
30095,YAUJPx81qKtY,Yes,Yes,True,88.1645696957906,4.466891933805018,96,popular,0.05
13039,YNeZerAPXR-A,No,Yes,False,86.41490149497986,4.79495629784653,96,adversarial,0.05
8780,YzBXoaQ1GVlc,Yes,No,False,86.46136156717937,3.183771688387713,96,popular,0.05
30790,YF-47fRplQEc,No,Yes,False,85.04301691055298,4.810268199673896,96,popular,0.05
29721,Yii3Geza3hAU,Yes,Yes,True,84.52398745218913,5.594715307245952,96,adversarial,0.05
27578,Y1WTSW96XP6E,Yes,Yes,True,85.6341511408488,3.9598621618668157,96,random,0.05
26824,YBz9Y5nZK3eo,Yes,Yes,True,85.99830901622772,7.211173219178909,64,random,0.05
1076,YqZEIs6tS5vk,No,Yes,False,86.31841691335042,4.812310551755429,96,popular,0.05
17572,Y5xC4hkAWiao,No,No,True,84.33805863062541,5.405624635710624,96,random,0.05
11645,YyVjivgsU2aA,No,No,True,86.06997509797414,5.068466174704996,96,popular,0.05
2157,YPb6MqpdX5Jw,No,No,True,87.00158270200093,4.338120079693738,96,popular,0.05
26101,Y8ZH_PoK0clI,Yes,No,False,86.20524684588115,7.1836980811353,96,random,0.05
11412,Y2KR0C5ysO8o,No,No,True,85.64435370763142,4.194063398700854,96,adversarial,0.05
5483,YZ1Cyj4N05lk,No,Yes,False,83.95236372947693,7.700354581922561,64,popular,0.05
5864,YOUUckswAaNI,Yes,Yes,True,83.10349428653717,7.4449463653624095,64,popular,0.05
2138,Y9U8COLzEegs,Yes,No,False,85.77130536238353,4.281713397485472,96,adversarial,0.05
23581,YmVjub3o_IxE,No,Yes,False,87.54285621643066,3.223324109131993,64,random,0.05
11512,YyVjivgsU2aA,No,No,True,86.8100327650706,4.191836914371486,96,adversarial,0.05
30037,Yii3Geza3hAU,Yes,Yes,True,84.09824307759602,6.09414712015725,96,popular,0.05
18144,YeJCaRgf1M20,Yes,Yes,True,87.59128260612488,3.6746044378893914,96,random,0.05
51,Y6BJ455B1aAs,No,No,True,86.40145512421925,7.63999931916458,96,popular,0.05
24078,Y0_K6OKtoBBU,No,Yes,False,86.62952888011932,6.039422850307033,64,popular,0.05
22329,YRk-ujWKzPuc,No,Yes,False,87.49904719988506,3.2655610230798033,96,adversarial,0.05
28811,Y4CAMv5nlr-0,No,No,True,86.21084181467693,3.623536083696263,96,popular,0.05
26424,YfPqj3nnwQOI,Yes,Yes,True,88.88718378543854,2.8298835309869235,64,popular,0.05
2440,YK03ydb1uaoQ,Yes,Yes,True,85.28903651237488,6.680324782856918,64,random,0.05
5476,Yhzn_wGlzGpU,No,Yes,False,86.80583326021831,3.8273732668421347,96,adversarial,0.05
12066,YqPYwp1K4sZE,No,Yes,False,86.80917676289876,3.328490453223593,96,random,0.05
7368,YuJzAf4PaExI,No,No,True,85.1072617371877,5.544233718302127,96,popular,0.05
12855,YUQtBt6CQpwg,Yes,Yes,True,84.86898732185364,5.719888429975567,64,adversarial,0.05
15108,YsJrFyjfrL-g,Yes,No,False,85.11342549324036,4.935885672102292,96,popular,0.05
8734,YwNiYSYJXssA,No,Yes,False,86.08626929918925,3.4715020359704525,96,popular,0.05
21366,Y0qbHT34qTZE,No,No,True,87.4064826965332,3.4966541274002987,96,popular,0.05
10130,Yo_3MDLl_aH0,Yes,Yes,True,86.59133768081665,9.209427814837847,64,random,0.05
12697,YB-gTt3_rceQ,No,Yes,False,85.42485010623932,4.772463540633369,64,random,0.05
23842,Y8DQfjqPCTI8,Yes,Yes,True,85.88389849662781,7.570108596305302,64,random,0.05
4506,Yh5_1pnkl_SY,No,Yes,False,83.95779228210449,6.307916719748166,64,adversarial,0.05
19800,YhVUmQfBIYe8,Yes,Yes,True,86.17580258846283,4.4326449831433266,64,random,0.05
21394,YT9_ep-3BZDY,Yes,Yes,True,84.60910451412201,5.480492372754405,64,adversarial,0.05
14527,YC5kmOK_l4jc,Yes,Yes,True,85.4511696100235,5.769097038242396,64,adversarial,0.05
25163,YZUmZgPL0ges,No,No,True,87.58243767420451,5.58592712344106,96,random,0.05
3089,YhJtOGmN_KVw,No,Yes,False,83.92478756109874,5.913490955559611,96,random,0.05
20454,Y0qbHT34qTZE,No,Yes,False,86.69198334217072,4.76971554611549,64,random,0.05
22895,Y1HCuBnPLMqQ,Yes,Yes,True,85.75379800796509,5.2204657166490485,64,adversarial,0.05
26807,YHdPSebdDxe4,No,Yes,False,83.4107053677241,5.726649835933834,96,popular,0.05
19877,YxpZna_FwDhI,Yes,Yes,True,84.63698283831279,4.099085940171808,96,random,0.05
24653,Y4pv3w--cRrA,No,No,True,86.90042511622111,6.595799225419542,96,popular,0.05
2074,YS0YE96w0YRk,No,Yes,False,83.19981714089711,8.15786097821491,96,adversarial,0.05
6834,YxUWSHYoslPQ,No,Yes,False,85.24423774083455,5.2098602848993325,96,adversarial,0.05
1027,YArHiac57pVk,Yes,Yes,True,87.90768730640411,3.9246816157732916,64,adversarial,0.05
29971,YS0SQyFXbqF8,No,Yes,False,84.36039368311565,6.336052907080313,96,popular,0.05
14475,Y1j5NMuq1X30,No,Yes,False,87.29439461231232,3.6486257123303107,64,random,0.05
5740,YXL8JV9qXGLE,Yes,Yes,True,87.02453009287517,4.26621710996024,96,popular,0.05
685,YuhSDBwVrEdo,Yes,Yes,True,86.52188682556152,5.0091035016482355,64,adversarial,0.05
22900,YoZaEHkfh5Eg,Yes,No,False,86.12846644719441,6.678511710844308,96,popular,0.05
17862,YUXGzbBGbqAA,Yes,No,False,87.9026247660319,2.72139395560746,96,adversarial,0.05
3465,YF7QtqKtllK0,Yes,No,False,86.52460193634033,4.37479527954677,96,popular,0.05
19384,YSZ6CcXINiiE,Yes,No,False,87.40625770886739,5.384312077093048,96,popular,0.05
1717,YQvATUKXYFBs,No,No,True,88.59574747085571,3.8224952612352117,96,random,0.05
10642,YXZTt1xdK8uQ,Yes,Yes,True,87.7478810151418,3.152212522775254,96,popular,0.05
14981,Y4_Cak7gvly4,Yes,No,False,89.0102043946584,4.924660706457372,96,adversarial,0.05
10811,YAKHZMg9ba30,Yes,No,False,86.42501735687256,3.5885971466175497,96,adversarial,0.05
21930,YL6rnV0oNIII,Yes,No,False,87.40951498349507,6.106942900459281,96,adversarial,0.05
30808,Yo7jW6Suyfbs,Yes,No,False,87.55701740582784,4.348503789597418,96,popular,0.05
1134,YBZCEDkx37rI,No,Yes,False,87.403218348821,5.377232469561312,96,popular,0.05
29164,Y5K1mISHwggI,Yes,Yes,True,85.6423791249593,4.429217128954953,96,adversarial,0.05
8112,Yjf4iyQPJSvk,Yes,Yes,True,86.22038352489471,5.169248932884489,64,popular,0.05
11245,Y2RjqBRzmxaM,No,Yes,False,83.17743579546611,6.184203899942901,96,adversarial,0.05
15170,Y4_Cak7gvly4,Yes,No,False,88.64041006565094,5.710694569532967,64,popular,0.05
15309,YaMhu5eMQAsI,No,No,True,85.27847512563069,4.280896965805679,96,popular,0.05
20085,YAUmY0YRAFQE,No,No,True,86.74536037445068,4.637552123759472,96,adversarial,0.05
14145,Y3kBlVLkN0zo,No,Yes,False,85.40181438128154,5.937456601442517,96,adversarial,0.05
18087,YvfNKduToki4,No,No,True,85.22113649050395,4.967764275634687,96,popular,0.05
29340,Y7bO0AJI-ihs,No,Yes,False,84.73276042938232,5.88138295713941,96,popular,0.05
19649,YAgh2EKINlSw,No,Yes,False,85.56668162345886,4.634390330686079,96,random,0.05
12382,Y6TO9PEGpZcQ,Yes,Yes,True,86.72453649838765,4.669610709380752,96,random,0.05
2871,YzEaGx6an4es,No,Yes,False,83.9452486038208,7.10662761209931,64,random,0.05
5070,YlJayhiVzl_E,Yes,Yes,True,84.73231172561646,6.78074218742703,64,adversarial,0.05
5160,YXplKBvZaHXA,Yes,Yes,True,83.00855761766434,7.747976064405477,64,random,0.05
8971,YelztUCeNQvQ,No,No,True,87.27905829747517,4.56146415752492,96,popular,0.05
27829,Y1IoHRTUp86c,No,Yes,False,84.29449129104614,4.564147607618289,96,popular,0.05
23196,YHxZADVzNIqs,No,Yes,False,89.11323857307434,5.167176320241983,64,random,0.05
5753,YH7rd9bZtbgc,No,No,True,89.0226100285848,4.386844873992614,96,random,0.05
16740,YPO8Nu3F8mkA,No,No,True,86.2512225707372,5.806791522948399,96,popular,0.05
6792,YJon_DEFqsfM,Yes,Yes,True,88.50602189699809,3.559663195768039,96,adversarial,0.05
12619,YrN2rpLV3brs,No,No,True,86.79730947812398,4.314132803036503,96,random,0.05
19988,YhFCmq9pCBbM,Yes,Yes,True,84.64638912677765,4.657962131918819,64,random,0.05
1671,YrJVXE6Axtrg,Yes,No,False,85.38979927698772,4.648026205781222,96,popular,0.05
7340,YOmmPaIAXN0s,No,No,True,85.6222194035848,4.174992334692515,96,random,0.05
26375,Yj_NSuPnx5LA,Yes,No,False,86.90333271026611,3.6130241663615847,96,popular,0.05
2182,Y9U8COLzEegs,Yes,No,False,88.18838810920715,3.3832200090304454,64,popular,0.05
13241,Yb1PXsfgQw5w,No,Yes,False,85.3231333096822,6.244016315798404,96,random,0.05
12114,YzFzPOsOKog4,Yes,Yes,True,88.21871495246887,3.9289625136793496,96,adversarial,0.05
3024,Y-NsC63dA01g,No,Yes,False,85.91471966107686,5.124091996759814,96,random,0.05
8542,YBL8ksJ0sTXk,No,Yes,False,84.31337372461955,5.50186111693302,96,popular,0.05
23182,YW4GEwnXc9tQ,Yes,Yes,True,86.73491183916728,4.221784904514687,96,random,0.05
25901,YtdpiXW68adA,No,Yes,False,88.2813618183136,3.087143815716421,64,random,0.05
21612,YT9_ep-3BZDY,Yes,Yes,True,84.40974179903667,4.806524708594044,96,popular,0.05
16530,Y8F-ndyrEWJ8,No,Yes,False,87.91390419006348,2.981395120487967,96,random,0.05
18473,Yj1AiqT5oHZc,Yes,Yes,True,87.3562518755595,3.165405676448484,96,popular,0.05
26,Y7fmOlUlwoNg,Yes,Yes,True,86.21601311365764,4.007728168483448,96,random,0.05
17162,Y2a6GNu6uCDE,Yes,Yes,True,83.60816740989685,6.073484037265153,64,random,0.05
2334,YEYTz1LPDHsc,No,No,True,86.09339570999146,5.246675252134468,96,adversarial,0.05
10103,YA61Mry8zBwE,No,Yes,False,85.62660217285156,4.647329495325647,96,adversarial,0.05
26870,Ys_EWjoiVfzo,Yes,Yes,True,85.29837048053741,5.8026416439426844,64,random,0.05
14790,YIhvXtS9-IxM,Yes,Yes,True,85.49410629272461,5.913170467767714,96,random,0.05
6710,Y6eX6bJOFftA,Yes,Yes,True,85.9705069065094,5.83915342381246,64,random,0.05
1189,YXJba7pTbpD0,No,No,True,87.3069863319397,5.787059647775021,96,popular,0.05
9734,YwoadpeAGHUQ,Yes,Yes,True,87.78128083546956,3.1262886275026673,96,popular,0.05
23951,YnuZEAuAl8hQ,Yes,No,False,87.1817131837209,4.296265383844188,96,popular,0.05
12103,Yo7-X8DAToGc,Yes,Yes,True,87.69099990526836,3.1975501966441153,96,random,0.05
14856,Yrp3CQsWxVgE,No,Yes,False,88.95973245302837,4.5846913637474636,96,random,0.05
25171,Y3rna9zo5ZOs,Yes,Yes,True,89.33003532886505,3.8836711306034526,64,adversarial,0.05
15676,YvruDH_YLaPI,No,Yes,False,86.6182165145874,6.286423192845908,64,popular,0.05
28152,YtNxfdAd14qE,No,Yes,False,87.0511261622111,3.7925886131302975,96,adversarial,0.05
10759,Y4s2rRnu2PZo,Yes,Yes,True,87.54179040590923,2.9817457858219827,96,adversarial,0.05
4282,Y6Pywt0f_NFY,Yes,Yes,True,84.60037461916606,5.709789167056594,96,random,0.05
14975,YlTfNLKEy1RU,Yes,Yes,True,85.98761598269145,4.526690769684956,96,random,0.05
18138,YKVbmN9ZRg5Q,Yes,No,False,87.62445918718974,3.57340178196946,96,popular,0.05
26081,YObWjGBJF_94,Yes,No,False,86.82278887430827,3.9600235429062067,96,popular,0.05
9798,Y3ghVB-KaU_E,Yes,Yes,True,88.33543833096822,2.464982984130144,96,popular,0.05
4657,Y9F3sutgYTvo,No,Yes,False,82.86106554667155,7.36337110255098,96,popular,0.05
1035,YArHiac57pVk,Yes,Yes,True,83.41366656621297,6.267195272867044,96,popular,0.05
25028,YENTi8Sn4vdM,Yes,Yes,True,85.5662008523941,3.8995765217976426,64,random,0.05
4306,Yh5_1pnkl_SY,No,Yes,False,85.2218770980835,5.1515650717928985,96,random,0.05
27343,YlgwpIImXCWA,Yes,No,False,84.60244858264923,6.035419523381637,64,random,0.05
24390,YoNHCc_izsDE,Yes,No,False,85.74885980288188,4.956466281466355,96,adversarial,0.05
19511,Y5YzNSjmZ3Wg,No,No,True,84.88414442539215,6.551970533704752,96,popular,0.05
2937,YDt53UZgyznE,No,No,True,86.58931763966878,5.809510318628764,96,random,0.05
12710,YTtRtURWVYBE,Yes,Yes,True,87.80292129516602,3.1477139782576242,96,adversarial,0.05
10957,YLxu-3_h4kc4,Yes,No,False,86.4655331770579,4.569108982063534,96,popular,0.05
28230,YXi6V0LGvqoo,No,No,True,86.52367568016052,4.123429071107074,96,adversarial,0.05
487,Yu84FiZ_omhA,Yes,Yes,True,86.56212019920349,6.433373386469119,64,random,0.05
6450,YFKaJsvcyHTk,No,Yes,False,87.39983908335368,5.863018304509534,96,random,0.05
10939,YTwR8BA6buMI,No,No,True,90.46719940503438,3.6590767878843637,96,popular,0.05
5484,YXplKBvZaHXA,Yes,Yes,True,85.59941327571869,4.923530577588337,64,popular,0.05
8604,YIvg_q4t-3w0,Yes,Yes,True,84.88156930605571,7.975635890232631,96,adversarial,0.05
21017,YI4HpYGMMsz4,Yes,Yes,True,84.26159417629242,5.309220680553366,64,popular,0.05
6208,Y2ymiXjImwGs,No,No,True,84.39547232786815,7.998432374657041,96,popular,0.05
14538,YkVYNXZd0MMY,No,Yes,False,84.23178950945537,7.482135025621521,96,popular,0.05
9229,Y-nQHwrRLfc0,Yes,Yes,True,84.3061016400655,4.323787659021946,96,popular,0.05
30200,Y4UPOUGVMlEs,Yes,Yes,True,86.48428138097127,5.242142182065366,96,popular,0.05
24928,YDNtF_mGzQes,Yes,Yes,True,85.48938572406769,3.259488941822377,64,adversarial,0.05
8423,YhuMLK0oA3L8,No,Yes,False,84.85625553131104,7.09272450800581,64,popular,0.05
19038,YwSHzVxdMiTo,No,No,True,85.7336429754893,5.201512897627356,96,popular,0.05
1006,Y4IeDBwyQ9ZQ,No,Yes,False,87.78863215446472,2.9247418319133707,96,adversarial,0.05
26931,Ygbi6MxPf3hA,Yes,Yes,True,88.45006537437439,3.5601163234671342,64,popular,0.05
5729,YFfUqv0Vv3ME,No,No,True,87.4378600915273,3.385814586842406,96,random,0.05
27922,YxnVqvc7N7Po,Yes,Yes,True,85.0742404460907,4.67761449190788,64,random,0.05
22392,Y-mb4Fw4Z0xg,No,Yes,False,87.6608091990153,5.438031923763228,96,popular,0.05
29488,YBQ-r9mEHssU,Yes,Yes,True,84.53084643681844,7.745696607378128,96,random,0.05
15745,YDzKjogSVOLM,No,No,True,86.20180495580037,6.212761072130074,96,adversarial,0.05
22227,Y1HCuBnPLMqQ,Yes,Yes,True,86.21068080266316,4.214019895454026,96,random,0.05
8324,Y1PvMtRIlZNI,Yes,No,False,86.86611270904541,5.3969921561393015,96,popular,0.05
13736,YQOmV7O9mFwg,Yes,Yes,True,83.30897800127666,7.228635571341266,96,random,0.05
16250,YpCQEWAFGEjc,No,Yes,False,85.87175130844116,5.716077912585086,64,popular,0.05
20870,Y2bq2lc3DLwM,No,Yes,False,84.78881931304932,4.918813263481832,96,random,0.05
27120,YrvtA7c1I4xo,Yes,Yes,True,88.07272481918335,7.585601893592988,64,adversarial,0.05
29055,YSQHYl2Kp5ww,No,Yes,False,87.7736755212148,4.600798337330681,96,random,0.05
30171,YbhlhcGONisM,No,Yes,False,88.42588345209758,3.3123762293962677,96,random,0.05
28952,YJHhEjsAkZoc,No,Yes,False,85.03445732593536,6.8755159975676365,64,adversarial,0.05
9780,Y8OTd45_6cvY,Yes,Yes,True,86.33839440345764,2.973083716485672,64,random,0.05
21951,YoZaEHkfh5Eg,Yes,Yes,True,87.01500868797302,6.933224632107112,96,random,0.05
11457,YKel-hfZ_9h8,Yes,Yes,True,87.92217648029327,2.8634925161764655,64,adversarial,0.05
26948,Yp9qRTh4BmSE,Yes,Yes,True,86.16057658195496,4.448125013707183,64,adversarial,0.05
1950,YyVVLq4ao1Ck,Yes,Yes,True,85.29467709859212,6.429956262519593,96,random,0.05
14845,YrtgVoZCcBw8,No,No,True,85.18794333934784,7.166787354690931,96,adversarial,0.05
2695,Y1nUOGZgSzZo,No,Yes,False,86.947855869929,3.257653742201586,96,popular,0.05
7627,YJBWJQCS4SvA,No,Yes,False,88.43518650531769,2.733331955488419,64,random,0.05
5877,YAgaiowyYt88,No,No,True,87.65232706069946,2.9104780227857514,96,popular,0.05
29509,Y1vCYiVvZ7VE,Yes,Yes,True,87.9420353571574,4.097248244807665,96,adversarial,0.05
12505,YcFHFVGOtp6g,Yes,No,False,87.75774892171223,2.782646323114874,96,popular,0.05
9359,YIJ6pm5Kns8A,No,Yes,False,85.57921540737152,4.663640528672548,64,adversarial,0.05
13767,YZsTZ7jqbd9M,No,Yes,False,84.51925349235535,5.729627557446521,96,random,0.05
13638,YGkb4f6yodPE,Yes,Yes,True,83.81758606433868,5.623292912803263,64,random,0.05
15348,YUV1kdjwpy6U,No,No,True,86.3735458056132,5.987840406391053,96,adversarial,0.05
3518,YGSHcgY6ATkQ,Yes,Yes,True,86.55723444620769,3.3605047269555572,96,popular,0.05
25921,Yn-JyOqYSLQM,No,No,True,86.14214340845744,3.4775013196987077,96,adversarial,0.05
17820,Yg6CY7qvu81k,Yes,Yes,True,87.33438563346863,3.2108010648492833,96,popular,0.05
1601,YFA11v4SmdBc,No,No,True,87.19839072227478,3.6960666467874903,96,random,0.05
13452,YAWGnTI0e2Fs,Yes,No,False,84.71960751215617,5.646548214420472,96,popular,0.05
22231,Ym_NCf-q4Gn0,Yes,Yes,True,85.30301996072133,5.403221074023795,96,adversarial,0.05
7684,YB8rdur4aams,Yes,Yes,True,87.29159355163574,5.0133696370637875,64,popular,0.05
26281,YR91bUbtKrRs,Yes,Yes,True,85.48971557617188,4.300486712664711,64,adversarial,0.05
25387,YZTYAQBnU4GM,No,Yes,False,86.31747539838155,4.176826905806814,96,random,0.05
18641,YbQNX7vDalQw,No,Yes,False,84.98202133178711,4.67204151299755,96,adversarial,0.05
9525,Y63KW_EQ72yU,Yes,Yes,True,86.11472547054291,6.656187460505383,64,popular,0.05
24252,Y9vZDsGjyh5M,Yes,No,False,89.90737287203471,3.380924849925289,96,popular,0.05
17548,YmlnUJH4BQnk,Yes,Yes,True,88.34061566988628,3.9458674710217703,96,popular,0.05
17655,YZY4aGEniU_E,No,Yes,False,87.09815414746602,2.7843535653190368,96,random,0.05
29741,Y9z8XIRyUq9Q,Yes,Yes,True,82.04061158498128,5.859281110467753,96,random,0.05
19338,YESjMIqrvRj4,No,Yes,False,87.2113397916158,4.229089212527134,96,random,0.05
11887,Y5ye0X5saadg,No,No,True,88.90916164716084,6.0089912347163805,96,adversarial,0.05
30069,YniwgMbB6tpQ,No,No,True,87.53716929753621,4.12442370448029,96,popular,0.05
3936,YB4SZwi9Ce3o,No,No,True,86.95781993865967,3.6525270867502204,96,random,0.05
13335,YWqXFAY4k79s,No,No,True,87.58511646588643,3.2520932352683634,96,random,0.05
6522,YyhDw7PZje3g,No,Yes,False,85.88889253139496,5.443234813359896,64,popular,0.05
1947,YkEP-BwMarf8,No,Yes,False,85.35396140813828,7.106587878876633,64,random,0.05
13586,YC8kR19NvynA,Yes,Yes,True,88.7156937122345,3.2257728123652387,64,popular,0.05
10126,Y3RultJjvTWI,No,Yes,False,86.91758704185486,2.988969815595614,96,popular,0.05
19857,YP12nvSpKXcs,No,No,True,87.2088524500529,5.980231674289045,96,random,0.05
28792,Yt3VFlDiEKgY,Yes,No,False,86.38805977503459,4.411763998166738,96,adversarial,0.05
274,YfsBR7e_X_0Y,No,Yes,False,85.64368049303691,3.357107872384589,96,popular,0.05
28307,Y4sb9jN0SgTM,No,Yes,False,85.96633394559224,5.694801658627944,96,popular,0.05
17606,Yq3SEOW2m4WY,Yes,No,False,87.92770799001057,4.054423786201734,96,popular,0.05
25091,Y8nUqSYC66mI,No,No,True,86.36044645309448,4.988771853066618,96,popular,0.05
7109,YbUTOsLXYyxg,No,Yes,False,86.36730392773946,3.5637656043374917,96,popular,0.05
18800,YXamQAY_WXRY,No,No,True,85.4423017501831,6.082956722306254,96,adversarial,0.05
8232,Y1PvMtRIlZNI,Yes,No,False,86.37770573298137,6.684931073122633,96,adversarial,0.05
2417,YpaetCbEqp2w,Yes,Yes,True,87.1859804391861,4.115311023716947,64,random,0.05
14255,YQOmV7O9mFwg,Yes,Yes,True,84.04711941878001,7.098861118905897,96,adversarial,0.05
20673,Y5I8lmN8rwDM,No,No,True,84.36654631296794,4.966680150302576,96,popular,0.05
4006,YPMMkPq5jJXY,Yes,No,False,84.8211206595103,7.371147390470842,96,adversarial,0.05
17240,YBa92IrXFvJo,Yes,Yes,True,86.54646396636963,4.2402673359817,64,popular,0.05
8789,YMPLZUg89y5U,Yes,Yes,True,86.0870498418808,4.329995615444088,64,adversarial,0.05
3104,YE6FH_xp3I54,Yes,Yes,True,86.63320529460907,3.5498419484443993,64,popular,0.05
3927,YsqsI2UyrcBQ,No,No,True,85.89864842096965,4.240696693099701,96,popular,0.05
19397,Y096oTVzc5Gs,Yes,Yes,True,86.50187683105469,3.2659702319096193,64,random,0.05
7889,YPMMdAKZxI_I,No,Yes,False,84.80011518796285,5.3684823672037165,96,random,0.05
7507,Y2t82STv2GR8,No,No,True,87.02979763348897,3.4293172775768963,96,adversarial,0.05
5134,YlJayhiVzl_E,Yes,Yes,True,87.306067943573,3.9741671698785623,96,popular,0.05
6722,Yjid4t-FzUn0,No,Yes,False,83.33773943356105,6.841682844547672,224,popular,0.05
2564,YLs1zyPjs3k8,No,Yes,False,86.97095155715942,5.1255536263249,64,adversarial,0.05
7813,YOmmPaIAXN0s,No,Yes,False,85.760893424352,3.673721961876446,96,popular,0.05
10335,YTwR8BA6buMI,No,Yes,False,88.59578975041707,4.856523126878667,96,random,0.05
13675,YlYhwCRX2wNc,No,No,True,85.37489529450734,5.52705888529235,96,popular,0.05
8473,YBL8ksJ0sTXk,No,Yes,False,84.78312170505524,5.3207335825942454,64,adversarial,0.05
16133,YECw5Yf7QoMo,No,No,True,85.06543588638306,4.423304365110821,96,popular,0.05
28445,YtNxfdAd14qE,No,No,True,85.73731740315755,5.0004685244857106,96,popular,0.05
1098,Ypaf0nyjg1Js,Yes,Yes,True,82.25908188025157,7.478934529952956,96,popular,0.05
7019,YbUTOsLXYyxg,No,No,True,85.7266076405843,4.176677172248955,96,adversarial,0.05
27977,Y3hzy-FL24no,Yes,No,False,86.60401364167531,6.265804390595171,96,popular,0.05
26773,Y4ftDFi4684Y,No,Yes,False,86.81051850318909,4.5176399190338765,64,random,0.05
24164,YDNtF_mGzQes,Yes,Yes,True,86.26864178975423,2.559381202863467,96,random,0.05
9738,YawxrHOpt-sE,Yes,Yes,True,87.32098730405171,3.896656309730309,96,adversarial,0.05
30149,YeXj9OAik5cc,Yes,Yes,True,86.4736258983612,5.380508149743363,96,random,0.05
29408,Y8o-Y4QP8LWs,No,No,True,87.76115043958028,2.4710042264608725,96,random,0.05
6147,YGuizRlAQ8qQ,No,No,True,84.59075315793355,4.869906957832472,96,popular,0.05
26679,Ygbi6MxPf3hA,Yes,No,False,89.00940330823262,2.6889512353660305,96,adversarial,0.05
8103,Y5eSRL3PRHzo,Yes,No,False,85.10168886184692,5.064307530007358,96,adversarial,0.05
11294,Yn74IYuCe_ms,No,Yes,False,85.22259346644084,4.822284457883611,96,popular,0.05
5819,YAgaiowyYt88,No,No,True,87.91861772537231,2.8245765859766383,96,adversarial,0.05
23907,Y2msevPMQB4M,Yes,Yes,True,84.84880741437276,5.697777617432415,96,popular,0.05
12417,Y_GI7meqlYZk,No,Yes,False,85.51077620188396,4.303737603669563,96,popular,0.05
3186,Y-NsC63dA01g,No,Yes,False,86.46207022666931,5.305389884479914,96,adversarial,0.05
30131,Y-Sz4z0QwEuM,No,Yes,False,87.4749043782552,4.063192647133951,96,random,0.05
