entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda
12627,Yt1hj7se76wQ,Yes,Yes,random,True,0.035
30332,YQ0anPAIkfBE,No,Yes,popular,True,0.035
21651,YmWqH2xwjkYA,No,Yes,adversarial,True,0.035
6152,YWmDe2xbnSY4,Yes,No,adversarial,True,0.035
27567,Y6pssFJ0m-kU,Yes,Yes,popular,True,0.035
8759,Ycr0GiZr0TNY,No,No,random,True,0.035
1392,Y0jGH7A_hpBM,Yes,Yes,random,True,0.035
6389,YEbpOXac13yo,No,Yes,adversarial,True,0.035
6558,YSGaIvgwwWSE,No,Yes,adversarial,True,0.035
17993,YajheseWZmmU,Yes,Yes,popular,True,0.035
10126,Y3RultJjvTWI,No,Yes,popular,True,0.035
24701,YSNy_axSCoyw,Yes,Yes,adversarial,True,0.035
11919,YMj_BO-iK1G4,No,Yes,random,True,0.035
24073,Y8nUqSYC66mI,No,No,random,True,0.035
19055,YWCYfCfW9NA0,Yes,Yes,popular,True,0.035
20354,YAxd__X2rixk,Yes,Yes,adversarial,True,0.035
12827,YTtRtURWVYBE,Yes,No,popular,True,0.035
21388,YC9NC7wJ7C3w,No,No,adversarial,True,0.035
21860,Y-SkjbQVgJ0M,No,Yes,random,True,0.035
10962,YAJtNitYMa1I,Yes,Yes,adversarial,True,0.035
24041,Yram-QPKSQYc,No,No,random,True,0.035
14148,YPYP-r0nvbFk,Yes,Yes,popular,True,0.035
23259,YKJhGuhNHToA,No,No,popular,True,0.035
12221,YzFzPOsOKog4,Yes,Yes,popular,True,0.035
24466,Y27HIamF8pKo,No,No,random,True,0.035
27613,YAI1OweEW8C0,No,Yes,random,True,0.035
8080,Yjs4dr5JusdM,No,No,adversarial,True,0.035
27867,Y4ftDFi4684Y,No,No,popular,True,0.035
25001,YSoO1HhaEc9Q,No,Yes,adversarial,True,0.035
25321,Yyau2WIRkxb8,No,No,popular,True,0.035
17820,Yg6CY7qvu81k,Yes,Yes,popular,True,0.035
7811,Y59VP93Tzjmg,No,Yes,adversarial,True,0.035
14527,YC5kmOK_l4jc,Yes,Yes,adversarial,True,0.035
1495,Y0jGH7A_hpBM,Yes,Yes,popular,True,0.035
20466,YTaQKhIRwii4,Yes,Yes,popular,True,0.035
12047,Yr2djvq1vc68,Yes,No,popular,True,0.035
3497,YalaxBd_EEUc,No,No,popular,True,0.035
26914,YpHYkWkZ4guE,No,Yes,popular,True,0.035
15412,YinQOrxc_oZo,Yes,Yes,random,True,0.035
11119,YPuLuZ_TXv-0,No,Yes,random,True,0.035
17117,YBGEMgl1xjac,No,No,random,True,0.035
26888,Y8ZH_PoK0clI,Yes,No,adversarial,True,0.035
14958,Y3fomsZXG3aM,Yes,Yes,popular,True,0.035
20278,YAgh2EKINlSw,No,Yes,adversarial,True,0.035
25031,YMvHpNzDpC6Q,Yes,Yes,adversarial,True,0.035
25174,YMSziND26UTA,Yes,Yes,random,True,0.035
7088,Yvigslb0kClE,Yes,Yes,random,True,0.035
4992,YItS07xtdi4s,No,Yes,popular,True,0.035
10160,YfK4QBQZ6i7w,Yes,No,popular,True,0.035
9032,Y3qrVku794u0,Yes,Yes,popular,True,0.035
927,Y9ZZHvwaH-CU,Yes,Yes,popular,True,0.035
13736,YQOmV7O9mFwg,Yes,Yes,random,True,0.035
17862,YUXGzbBGbqAA,Yes,No,adversarial,True,0.035
10202,YA61Mry8zBwE,No,No,popular,True,0.035
23910,YW4GEwnXc9tQ,Yes,Yes,adversarial,True,0.035
1543,YCefFMA3klxk,No,No,popular,True,0.035
11331,YWHRnyGXcdy8,Yes,Yes,random,True,0.035
7982,YT32kii824pA,Yes,No,adversarial,True,0.035
21273,Y1L_OyngNZMA,No,No,random,True,0.035
30031,YeqcdsdLz954,Yes,Yes,adversarial,True,0.035
29340,Y7bO0AJI-ihs,No,Yes,popular,True,0.035
14262,YC_ga5m6nOhI,Yes,No,popular,True,0.035
741,YMe4npKmtchA,Yes,Yes,adversarial,True,0.035
1151,YFR7BDRhMATo,Yes,Yes,adversarial,True,0.035
17998,YGPj8h-WcjWs,No,Yes,adversarial,True,0.035
26195,Y3qTL7QRk-tg,No,Yes,random,True,0.035
6221,YKtinboYbmHQ,Yes,No,adversarial,True,0.035
1605,YcPiSd5nJLrI,No,Yes,adversarial,True,0.035
16864,Yq3SEOW2m4WY,Yes,Yes,random,True,0.035
21879,YmWqH2xwjkYA,No,Yes,popular,True,0.035
10038,YfK4QBQZ6i7w,Yes,No,adversarial,True,0.035
4554,YXf5LjaE_JQ0,Yes,Yes,random,True,0.035
2096,Ya0yXS7PmVR0,Yes,Yes,random,True,0.035
20669,YC9NC7wJ7C3w,No,No,random,True,0.035
6259,Y-DmjkgWa-rw,No,No,popular,True,0.035
10797,YeUecAF626A8,No,Yes,random,True,0.035
29713,YndxkSQKxaak,No,Yes,adversarial,True,0.035
25867,YLP_DzNUkAKY,Yes,Yes,popular,True,0.035
17669,YdYZSKX7vuRI,Yes,Yes,popular,True,0.035
11841,YcFHFVGOtp6g,Yes,Yes,random,True,0.035
8601,Yktc_tJxw8sc,No,No,random,True,0.035
22558,YRk-ujWKzPuc,No,Yes,popular,True,0.035
28121,YOt0bN_hz2ec,Yes,Yes,popular,True,0.035
6730,Y0Rpjl1AO-P0,Yes,No,adversarial,True,0.035
17787,YZ_smJ66Tb3c,No,No,random,True,0.035
27652,YBz9Y5nZK3eo,Yes,Yes,adversarial,True,0.035
3437,YUCy1BEx8jBE,No,Yes,popular,True,0.035
11073,YAJtNitYMa1I,Yes,Yes,popular,True,0.035
26615,YtB8TiiXwKmA,Yes,Yes,adversarial,True,0.035
13033,YhV4bDCBDCy0,No,Yes,popular,True,0.035
11093,YxQDq3A4Zfbo,No,Yes,adversarial,True,0.035
21242,YAFgGoY8Ihhg,Yes,Yes,random,True,0.035
11166,Yn74IYuCe_ms,No,No,adversarial,True,0.035
14666,Y1OyEgzXCkYE,No,No,adversarial,True,0.035
15029,YdJYO3RbBabE,Yes,Yes,adversarial,True,0.035
26317,Ym8wV38lf2jg,No,Yes,adversarial,True,0.035
8164,Yjs4dr5JusdM,No,Yes,popular,True,0.035
13966,YMjSegUnQXr4,No,Yes,random,True,0.035
21677,Y5ORpSk5CIWc,No,No,random,True,0.035
23403,YjinJkonlrWc,Yes,Yes,adversarial,True,0.035
25182,YDNtF_mGzQes,Yes,Yes,popular,True,0.035
14847,Y86dNVnTwH6U,Yes,No,popular,True,0.035
19877,YxpZna_FwDhI,Yes,Yes,random,True,0.035
4488,Y0NGSrwioYjA,No,Yes,popular,True,0.035
18673,Yvsy1IpYmrSY,No,No,random,True,0.035
185,YDlWd7Wmdi1E,No,Yes,random,True,0.035
20261,YQt0_xTadAT0,No,No,random,True,0.035
14192,YgwQMkQmBITE,Yes,No,popular,True,0.035
19407,YOxUVcZmeiyI,No,No,adversarial,True,0.035
9289,YfrOqlk0Wm5Y,No,Yes,adversarial,True,0.035
20752,YxpZna_FwDhI,Yes,Yes,popular,True,0.035
24078,Y0_K6OKtoBBU,No,Yes,popular,True,0.035
9493,Y-NrFeH-kBSM,Yes,Yes,adversarial,True,0.035
15877,YC4JwGJQ2dUA,No,Yes,random,True,0.035
14475,Y1j5NMuq1X30,No,Yes,random,True,0.035
5530,Y0yxEvdnimGg,Yes,Yes,adversarial,True,0.035
14636,YeNG6fEiAE8c,Yes,Yes,popular,True,0.035
15528,YlTfNLKEy1RU,Yes,No,adversarial,True,0.035
11158,YinSvboaSRwA,Yes,Yes,adversarial,True,0.035
26834,YBrPFQDr99Gg,Yes,Yes,adversarial,True,0.035
2074,YS0YE96w0YRk,No,No,adversarial,True,0.035
5785,Y9BGLAUSF0sk,No,Yes,popular,True,0.035
22813,Y0yETgW44MZU,Yes,Yes,adversarial,True,0.035
24205,YEcihYbSlyck,No,Yes,adversarial,True,0.035
21522,Y3XuyGJqaXv8,No,Yes,popular,True,0.035
15726,YJTHMXLC9YRs,Yes,Yes,random,True,0.035
29021,YXWw7ZM1c_QA,Yes,Yes,random,True,0.035
21237,Yt4prXmPwthg,No,No,adversarial,True,0.035
27424,YK8-b0VtNOqA,Yes,Yes,adversarial,True,0.035
5476,Yhzn_wGlzGpU,No,Yes,adversarial,True,0.035
10508,YR4fXcbWFhJg,No,Yes,random,True,0.035
23142,Y1HCuBnPLMqQ,Yes,Yes,popular,True,0.035
6434,YyhDw7PZje3g,No,No,adversarial,True,0.035
23154,Y9hxFqltp3xw,Yes,Yes,random,True,0.035
12067,YL8dA-2Lu2hY,No,No,popular,True,0.035
14037,Y13CBvjHZhOA,Yes,Yes,popular,True,0.035
5484,YXplKBvZaHXA,Yes,Yes,popular,True,0.035
29708,Yc3nlaAkv9bA,No,Yes,popular,True,0.035
20139,YPvWI4p74UOs,No,Yes,adversarial,True,0.035
14737,Yq4YFJA5pFXc,No,No,popular,True,0.035
1925,Y5QZ0NtdoKJ8,No,No,adversarial,True,0.035
620,Y14ekd4nkpwc,Yes,Yes,adversarial,True,0.035
26417,YqakN0JNbpcU,Yes,Yes,adversarial,True,0.035
14023,Yq4YFJA5pFXc,No,No,random,True,0.035
17460,YlfAFQ0-wDJU,Yes,Yes,popular,True,0.035
1189,YXJba7pTbpD0,No,No,popular,True,0.035
20175,Y5t6tSW0yT40,Yes,Yes,popular,True,0.035
27830,YggN4-K5AgoM,Yes,Yes,random,True,0.035
297,YtjCNwdOUiGc,Yes,Yes,adversarial,True,0.035
8547,YZBtgrP4vU_w,No,Yes,random,True,0.035
23556,Y3ndid3jni7M,No,Yes,adversarial,True,0.035
178,YDlWd7Wmdi1E,No,Yes,popular,True,0.035
9453,Y63KW_EQ72yU,Yes,No,adversarial,True,0.035
24726,Y3Sml1wHcuxo,No,Yes,adversarial,True,0.035
24432,YjYPU6aSDo88,Yes,Yes,popular,True,0.035
4661,YQHfyKaOHSz4,No,Yes,adversarial,True,0.035
26948,Yp9qRTh4BmSE,Yes,Yes,adversarial,True,0.035
24258,YMvHpNzDpC6Q,Yes,Yes,random,True,0.035
18877,YWCYfCfW9NA0,Yes,No,adversarial,True,0.035
12515,YNeZerAPXR-A,No,Yes,random,True,0.035
16591,YC4JwGJQ2dUA,No,Yes,popular,True,0.035
29156,YQ0anPAIkfBE,No,No,random,True,0.035
15186,Y5rh5-MCjqq8,Yes,Yes,random,True,0.035
4712,YjjfUaMQaG1A,No,No,random,True,0.035
2334,YEYTz1LPDHsc,No,No,adversarial,True,0.035
4363,Y9XqkKuTqEOM,No,No,popular,True,0.035
11972,YptIksg9KEac,Yes,Yes,random,True,0.035
23291,Y0G7rb74R-2A,Yes,Yes,adversarial,True,0.035
17299,YajheseWZmmU,Yes,Yes,random,True,0.035
10106,Y7-HCqJFwHoI,Yes,Yes,adversarial,True,0.035
18751,Ye6jSpvTvfJ0,Yes,Yes,popular,True,0.035
27066,YMkbP_8zJwXU,No,No,popular,True,0.035
21544,Y6aWnK1GyeJY,No,Yes,random,True,0.035
2449,YEzWEO2WD_MM,No,No,popular,True,0.035
9463,YD1Sy7kRoaR8,Yes,Yes,random,True,0.035
5215,Y0yxEvdnimGg,Yes,Yes,random,True,0.035
8729,YU90e2P9jy30,Yes,No,adversarial,True,0.035
11850,YWHRnyGXcdy8,Yes,No,adversarial,True,0.035
18558,Ye6jSpvTvfJ0,Yes,No,adversarial,True,0.035
22054,YCbe2B6ohBpw,No,No,adversarial,True,0.035
8957,Y3qrVku794u0,Yes,Yes,adversarial,True,0.035
10232,Y8OTd45_6cvY,Yes,Yes,adversarial,True,0.035
18835,YkXjzsroVTtw,Yes,Yes,random,True,0.035
28715,YxnVqvc7N7Po,Yes,Yes,adversarial,True,0.035
29269,YrINmxSXMR-s,Yes,Yes,random,True,0.035
5877,YAgaiowyYt88,No,No,popular,True,0.035
442,YSmdj6JFB9MQ,No,No,random,True,0.035
8789,YMPLZUg89y5U,Yes,Yes,adversarial,True,0.035
28475,YEY4p0_NJVQs,No,No,random,True,0.035
4992,YjjfUaMQaG1A,No,No,adversarial,True,0.035
5086,YrgrmLLhxoCQ,No,No,random,True,0.035
2178,YCO6-i8NLbeo,No,Yes,random,True,0.035
5944,YKtinboYbmHQ,Yes,Yes,random,True,0.035
13206,Y6cyKp3EDm-0,Yes,Yes,popular,True,0.035
5864,YOUUckswAaNI,Yes,Yes,popular,True,0.035
8301,YBXxlqaDvdaA,No,Yes,popular,True,0.035
21035,Y466ucPGoNSQ,Yes,Yes,adversarial,True,0.035
7553,YRdC8cviN6Bs,No,No,adversarial,True,0.035
22164,YsI7_ycEYzAY,No,No,popular,True,0.035
11609,YPuLuZ_TXv-0,No,Yes,adversarial,True,0.035
25051,YObWjGBJF_94,Yes,Yes,random,True,0.035
18983,YXamQAY_WXRY,No,No,popular,True,0.035
18138,YKVbmN9ZRg5Q,Yes,No,popular,True,0.035
17630,Yg6CY7qvu81k,Yes,Yes,adversarial,True,0.035
23043,YCMNlIW6Lkwc,No,Yes,popular,True,0.035
16829,YPTyFYxXdut4,No,Yes,popular,True,0.035
9576,YJfaj4P3us9M,No,Yes,popular,True,0.035
19279,YTgxst7Ft9js,Yes,No,adversarial,True,0.035
20990,Y9zstu_IfAm4,Yes,No,adversarial,True,0.035
4942,Y4SZ7JXDCNps,No,No,random,True,0.035
18061,YwnqUgK_-fo4,Yes,No,random,True,0.035
5567,Y0yxEvdnimGg,Yes,Yes,popular,True,0.035
24871,Y7JWHbs3gu1w,No,Yes,random,True,0.035
15803,YhDMHIDJdfDA,No,No,random,True,0.035
4915,YItS07xtdi4s,No,No,adversarial,True,0.035
5371,YVeCSHwtkBZU,Yes,No,adversarial,True,0.035
23820,Y-FW109cbv0g,No,No,random,True,0.035
28129,Y1FNJbN-eHY4,Yes,Yes,adversarial,True,0.035
8120,Y-EQByFLFqig,No,Yes,adversarial,True,0.035
27789,Y5OM3tJh51pE,Yes,Yes,adversarial,True,0.035
25140,YmaVYiednkSg,Yes,Yes,random,True,0.035
22673,YCMUuelJFJ7Q,Yes,Yes,random,True,0.035
20116,YnLtNjMimLE0,Yes,Yes,popular,True,0.035
19857,YP12nvSpKXcs,No,No,random,True,0.035
7509,YZsf2YvJfCKw,Yes,Yes,popular,True,0.035
28925,YniwgMbB6tpQ,No,No,random,True,0.035
8103,Y5eSRL3PRHzo,Yes,No,adversarial,True,0.035
18961,YwOFBldBFRNk,No,No,adversarial,True,0.035
12970,YlYhwCRX2wNc,No,No,random,True,0.035
20673,Y5I8lmN8rwDM,No,No,popular,True,0.035
8038,Yjf4iyQPJSvk,Yes,No,adversarial,True,0.035
12382,Y6TO9PEGpZcQ,Yes,Yes,random,True,0.035
1422,Yup2PpjTzyyc,Yes,Yes,popular,True,0.035
13035,Y6TO9PEGpZcQ,Yes,Yes,popular,True,0.035
22231,Ym_NCf-q4Gn0,Yes,Yes,adversarial,True,0.035
2835,YonBZOH88OYs,Yes,No,adversarial,True,0.035
7889,YPMMdAKZxI_I,No,No,random,True,0.035
17314,Y2JV3emH50XU,No,No,adversarial,True,0.035
3613,Y41D0yXSBqfI,Yes,No,popular,True,0.035
18473,Yj1AiqT5oHZc,Yes,Yes,popular,True,0.035
19421,YfBYDJWChe5c,No,No,popular,True,0.035
24843,YLP_DzNUkAKY,Yes,Yes,random,True,0.035
14347,YPVvi2SDOjVc,Yes,No,adversarial,True,0.035
27087,YHkbCUN4V3TU,No,Yes,random,True,0.035
24663,YBDpU2Qh77NE,Yes,Yes,random,True,0.035
14945,YvruDH_YLaPI,No,No,random,True,0.035
17524,Y2JV3emH50XU,No,Yes,popular,True,0.035
30383,Y7upINC4seBw,No,Yes,adversarial,True,0.035
22329,YRk-ujWKzPuc,No,Yes,adversarial,True,0.035
12103,Yo7-X8DAToGc,Yes,Yes,random,True,0.035
22635,Y1ed87LLY97k,No,No,popular,True,0.035
26337,YhqPBcvex1VU,No,No,popular,True,0.035
26424,YfPqj3nnwQOI,Yes,Yes,popular,True,0.035
24827,Yr2KhpX_QgXA,No,Yes,random,True,0.035
9567,YE3D_z0aoUEg,Yes,Yes,adversarial,True,0.035
1343,YglAeihz0NAM,No,Yes,popular,True,0.035
7587,YD9GHUPGWsV0,No,No,random,True,0.035
13638,YGkb4f6yodPE,Yes,Yes,random,True,0.035
7079,Ynq0BF9zGkzg,No,Yes,random,True,0.035
715,YYQGW5AwDOIo,No,Yes,popular,True,0.035
16199,YpuZL08fzpXk,No,Yes,popular,True,0.035
8344,Yf2fSxfvmkZQ,No,Yes,random,True,0.035
10393,YbIiiIo20PsY,Yes,Yes,popular,True,0.035
23004,YnuZEAuAl8hQ,Yes,Yes,random,True,0.035
15975,YrBUCIK8JRLg,No,Yes,random,True,0.035
11247,YdmUOSyPXkUw,Yes,Yes,adversarial,True,0.035
14697,YhpDltmawxIM,No,Yes,random,True,0.035
14760,YSNIaYhri76w,Yes,Yes,popular,True,0.035
1253,YCM49C3RkzV8,Yes,Yes,random,True,0.035
20232,Y096oTVzc5Gs,Yes,Yes,popular,True,0.035
3232,YF7QtqKtllK0,Yes,Yes,random,True,0.035
21754,YyLu4b01t53k,Yes,No,adversarial,True,0.035
29803,Y7P0N61TVOxE,No,Yes,random,True,0.035
20486,YAgh2EKINlSw,No,Yes,popular,True,0.035
8436,YL_CNz9Vrtkw,Yes,Yes,adversarial,True,0.035
17935,YzwoqJY03yHE,No,No,random,True,0.035
12182,YTtRtURWVYBE,Yes,Yes,random,True,0.035
14397,Y4pf-PIymDhU,No,Yes,random,True,0.035
7325,Y6NBPiArs2-w,Yes,Yes,popular,True,0.035
23307,Y9MgGaTbmc6g,No,No,random,True,0.035
21049,YyLu4b01t53k,Yes,Yes,random,True,0.035
5604,YTdl9SmBbRnA,Yes,Yes,random,True,0.035
23394,YlX3k5p2I_g0,Yes,Yes,random,True,0.035
18317,YZ_smJ66Tb3c,No,Yes,adversarial,True,0.035
14547,YIPfaRF76gVU,No,No,random,True,0.035
26351,Yorgwzt45ojE,Yes,Yes,random,True,0.035
551,YPLHXGDnig4M,Yes,Yes,popular,True,0.035
20852,YSCow4mpBsGY,Yes,Yes,popular,True,0.035
29618,YEY4p0_NJVQs,No,Yes,popular,True,0.035
6930,YJQz40TkjymY,Yes,Yes,random,True,0.035
17914,YvfNKduToki4,No,Yes,adversarial,True,0.035
9229,Y-nQHwrRLfc0,Yes,Yes,popular,True,0.035
12801,YdZDgJzGtLLU,Yes,Yes,adversarial,True,0.035
16080,YpCQEWAFGEjc,No,Yes,adversarial,True,0.035
20634,Ym_U506sf9p4,Yes,Yes,random,True,0.035
25842,Yr2KhpX_QgXA,No,No,popular,True,0.035
12114,YzFzPOsOKog4,Yes,Yes,adversarial,True,0.035
19848,YpO8kbg9IJnc,Yes,No,adversarial,True,0.035
3969,Y3MoF8myFs8Y,No,Yes,adversarial,True,0.035
2912,Yy93cZqNCtks,Yes,No,popular,True,0.035
9758,YrjUrB1WUpcI,Yes,Yes,random,True,0.035
20649,YBMayJId0X1s,Yes,Yes,popular,True,0.035
16456,YBzHTqyX69pI,No,No,adversarial,True,0.035
15292,Y5G6b_QWL3nY,No,No,random,True,0.035
28023,YmSF_FqBtRPs,No,No,popular,True,0.035
21664,Y7_smJ8VbfSU,No,Yes,popular,True,0.035
18463,YzwoqJY03yHE,No,Yes,adversarial,True,0.035
6395,Y0rSETXszQM0,No,Yes,popular,True,0.035
2084,Ylh801oHGtD4,Yes,No,adversarial,True,0.035
20390,YH7-orYrKBeo,Yes,Yes,popular,True,0.035
24570,YQRtuOWWya30,Yes,Yes,popular,True,0.035
30517,YE9zN3-C64KE,Yes,Yes,popular,True,0.035
28646,YBoe3MeEpn_c,No,Yes,popular,True,0.035
15477,Y0ury8KHQdL4,No,Yes,popular,True,0.035
3024,Y-NsC63dA01g,No,Yes,random,True,0.035
11471,YMTIF_l_8d4Q,No,No,popular,True,0.035
22918,YtJhVH3VIrnE,Yes,Yes,random,True,0.035
25028,YENTi8Sn4vdM,Yes,Yes,random,True,0.035
24152,YW4GEwnXc9tQ,Yes,Yes,popular,True,0.035
24320,YQRtuOWWya30,Yes,Yes,adversarial,True,0.035
15611,YZNEZLlDVgrE,Yes,Yes,random,True,0.035
22184,YAFgGoY8Ihhg,Yes,No,popular,True,0.035
2927,YWWkhzcmx3VE,Yes,Yes,adversarial,True,0.035
11793,YQKHpSAAjakY,Yes,No,popular,True,0.035
8324,Y1PvMtRIlZNI,Yes,No,popular,True,0.035
10335,YTwR8BA6buMI,No,Yes,random,True,0.035
25766,Y_z6pymOet7g,Yes,Yes,random,True,0.035
27350,YG0IsabU5hn4,Yes,No,popular,True,0.035
9787,Yy3-M1sonh3M,No,Yes,adversarial,True,0.035
22963,Y7MLERaOgK_Y,No,Yes,random,True,0.035
11381,Yr2djvq1vc68,Yes,Yes,random,True,0.035
7389,YJQz40TkjymY,Yes,Yes,popular,True,0.035
652,YuhSDBwVrEdo,Yes,Yes,random,True,0.035
1843,Yq46VXJ6JN9M,No,No,popular,True,0.035
28792,Yt3VFlDiEKgY,Yes,No,adversarial,True,0.035
3465,YF7QtqKtllK0,Yes,No,popular,True,0.035
21167,YYH4qi8Ul6v0,Yes,Yes,random,True,0.035
7409,YhGWarNR6xmg,No,Yes,adversarial,True,0.035
11636,YRfGapDlAYoQ,No,No,adversarial,True,0.035
24764,YFi4-IqJo2xQ,No,No,random,True,0.035
30693,YPWjEfOkb6ro,Yes,Yes,adversarial,True,0.035
7842,Y3VHpLxtd498,Yes,Yes,adversarial,True,0.035
17389,YNwoBDrTlbTI,No,No,adversarial,True,0.035
10174,YA2mcp0N__7U,No,No,adversarial,True,0.035
6293,YKtinboYbmHQ,Yes,No,popular,True,0.035
23749,YOVQMFBeCHq0,No,Yes,adversarial,True,0.035
10130,Yo_3MDLl_aH0,Yes,Yes,random,True,0.035
16413,Y7WkB6pflr6o,Yes,Yes,random,True,0.035
6892,YJon_DEFqsfM,Yes,Yes,popular,True,0.035
17594,YeRU-rABp8nk,Yes,Yes,random,True,0.035
16335,YwBs02amFGXs,Yes,Yes,random,True,0.035
24088,Ye2rScj9UyMs,Yes,Yes,random,True,0.035
77,YGOD8Bt5LfDE,Yes,Yes,popular,True,0.035
5134,YlJayhiVzl_E,Yes,Yes,popular,True,0.035
18035,Y3ue0gJM0THk,Yes,No,adversarial,True,0.035
19820,YfmEft49sPfE,No,Yes,popular,True,0.035
966,YqeSl7YZAfs4,Yes,No,popular,True,0.035
14487,YeNG6fEiAE8c,Yes,Yes,adversarial,True,0.035
20700,Y9b6RqajfAmw,No,No,adversarial,True,0.035
6208,Y2ymiXjImwGs,No,Yes,popular,True,0.035
9960,YWU3qB7gf6ao,No,Yes,popular,True,0.035
17183,YbA5zPFSFZAA,Yes,Yes,popular,True,0.035
7020,YXIooZl1QdM4,Yes,Yes,popular,True,0.035
636,Y14ekd4nkpwc,Yes,No,popular,True,0.035
22241,YLBe33dw9ezg,No,Yes,random,True,0.035
18804,YwnqUgK_-fo4,Yes,No,popular,True,0.035
26850,YnmLMLgWPmFM,No,No,popular,True,0.035
15152,Y2EsxcKe1A4w,No,Yes,random,True,0.035
16250,YpCQEWAFGEjc,No,Yes,popular,True,0.035
21468,Y-R69Fa-mCaY,Yes,Yes,popular,True,0.035
4117,Y9XqkKuTqEOM,No,No,random,True,0.035
21245,Y-R69Fa-mCaY,Yes,Yes,adversarial,True,0.035
7159,Y6eX6bJOFftA,Yes,Yes,popular,True,0.035
3244,YalaxBd_EEUc,No,Yes,random,True,0.035
15596,Y1Uh74_rZ72k,Yes,Yes,popular,True,0.035
25305,YMvHpNzDpC6Q,Yes,No,popular,True,0.035
5813,Y_duNX6Vyd6g,Yes,No,popular,True,0.035
105,YYQSuFyFm3Lc,No,Yes,random,True,0.035
25921,Yn-JyOqYSLQM,No,No,adversarial,True,0.035
27444,Yorgwzt45ojE,Yes,Yes,popular,True,0.035
356,YyL3gKa6YLoM,No,Yes,popular,True,0.035
4635,Y7P6lcyeDKNI,Yes,Yes,adversarial,True,0.035
23425,Yeu5bq0A3XVQ,No,Yes,random,True,0.035
12793,YU3CAjsm1sec,No,No,adversarial,True,0.035
29165,YmW1EpJYcy_E,Yes,No,popular,True,0.035
11731,YUE3XnVFodMI,Yes,Yes,adversarial,True,0.035
21639,YRk-ujWKzPuc,No,Yes,random,True,0.035
23842,Y8DQfjqPCTI8,Yes,Yes,random,True,0.035
17680,YAR8-MVl_Mf8,No,Yes,adversarial,True,0.035
22184,Y-mb4Fw4Z0xg,No,Yes,adversarial,True,0.035
4458,YTQr9v-PQOc4,Yes,No,popular,True,0.035
13367,YB-gTt3_rceQ,No,Yes,popular,True,0.035
28773,YcFoXRmGgIME,Yes,Yes,popular,True,0.035
19233,Y1QNLMF-Kl_s,Yes,Yes,popular,True,0.035
15197,YdJYO3RbBabE,Yes,Yes,popular,True,0.035
27410,YXi6V0LGvqoo,No,Yes,random,True,0.035
20903,Y-CcGuq0yoKo,No,Yes,adversarial,True,0.035
16594,YfWvWhLJ5Fow,Yes,Yes,popular,True,0.035
512,Yu84FiZ_omhA,Yes,Yes,popular,True,0.035
2672,YonBZOH88OYs,Yes,Yes,random,True,0.035
28296,Y0AsXkZkqelg,No,No,adversarial,True,0.035
11691,YrvDcg9DoNKA,No,No,random,True,0.035
4379,Y9F3sutgYTvo,No,Yes,random,True,0.035
2324,YJnSwRonB9wI,Yes,Yes,random,True,0.035
26749,Y1IoHRTUp86c,No,Yes,random,True,0.035
2736,YPtW0cZVprJQ,No,Yes,adversarial,True,0.035
8886,YMPLZUg89y5U,Yes,Yes,popular,True,0.035
14682,Y86dNVnTwH6U,Yes,Yes,adversarial,True,0.035
6672,YQARuiRtfy-k,Yes,Yes,random,True,0.035
10681,YszkiW0GXEOI,Yes,Yes,random,True,0.035
18313,YeRU-rABp8nk,Yes,Yes,popular,True,0.035
12521,YptIksg9KEac,Yes,Yes,adversarial,True,0.035
6539,YxUWSHYoslPQ,No,Yes,random,True,0.035
17330,YIFRmbxWK8u0,Yes,No,popular,True,0.035
15724,Y5rh5-MCjqq8,Yes,Yes,adversarial,True,0.035
7102,Y2ErfX6ZT5pM,No,Yes,adversarial,True,0.035
19122,Ycz0FSQDVBMw,Yes,No,adversarial,True,0.035
21165,YQt0_xTadAT0,No,No,popular,True,0.035
23093,Yn4VktYihtJU,Yes,No,random,True,0.035
2952,YL2dyilgQ8iM,No,No,popular,True,0.035
18826,YZ-SIyOChVh8,Yes,No,adversarial,True,0.035
22319,YKJhGuhNHToA,No,Yes,random,True,0.035
29449,YUjje3lSabsg,No,No,popular,True,0.035
20654,Y-BUWGM7qeUM,No,Yes,adversarial,True,0.035
24312,Y9MgGaTbmc6g,No,No,popular,True,0.035
7885,Y59VP93Tzjmg,No,Yes,popular,True,0.035
15309,YaMhu5eMQAsI,No,No,popular,True,0.035
20804,YhiJB_95IWiE,No,Yes,random,True,0.035
13540,YC_ga5m6nOhI,Yes,Yes,random,True,0.035
18602,YSZ6CcXINiiE,Yes,Yes,random,True,0.035
9458,Yh0M4RS8p_mo,Yes,Yes,popular,True,0.035
25804,YtB8TiiXwKmA,Yes,Yes,random,True,0.035
5305,YqF72bT878gw,Yes,Yes,adversarial,True,0.035
23521,YFJkvAMLmejY,Yes,Yes,random,True,0.035
3112,YUmNrhFKpWIY,Yes,Yes,random,True,0.035
17726,Yek9Fsmm3xqk,No,No,popular,True,0.035
11294,Yn74IYuCe_ms,No,Yes,popular,True,0.035
14294,YZsTZ7jqbd9M,No,Yes,adversarial,True,0.035
19332,YS_3aeOvniZc,No,No,popular,True,0.035
3375,YxBZnvfniA1c,No,Yes,popular,True,0.035
16905,YKOBkbROPv4c,No,No,popular,True,0.035
10384,YPg2cWEnEEvc,No,No,popular,True,0.035
22363,YoiIi6H83Y38,Yes,No,adversarial,True,0.035
